instance_id,source_image_id,object_index,class_id,class_name,defect_class_id,xmin,ymin,xmax,ymax,bbox_width,bbox_height,bbox_area_pixels,bbox_area_fraction,bbox_aspect_ratio,yolo_x_center,yolo_y_center,yolo_width,yolo_height,split
240_2,240,2,5,hide_craze,0,539,664,580,853,42,190,7980,0.007610321044921875,0.22105263157894736,0.5458984375,0.740234375,0.041015625,0.185546875,train
240_3,240,3,5,hide_craze,0,511,610,1016,666,506,57,28842,0.027505874633789062,8.87719298245614,0.7451171875,0.62255859375,0.494140625,0.0556640625,train
241_0,241,0,5,hide_craze,0,614,813,797,852,184,40,7360,0.00701904296875,4.6,0.6884765625,0.8125,0.1796875,0.0390625,train
242_0,242,0,0,craze,0,37,155,580,411,544,257,139808,0.133331298828125,2.1167315175097277,0.30078125,0.27587890625,0.53125,0.2509765625,train
242_1,242,1,0,craze,0,619,328,997,628,379,301,114079,0.1087942123413086,1.2591362126245846,0.78857421875,0.46630859375,0.3701171875,0.2939453125,train
243_0,243,0,0,craze,0,542,402,653,780,112,379,42448,0.0404815673828125,0.2955145118733509,0.5830078125,0.57666015625,0.109375,0.3701171875,validation
244_0,244,0,5,hide_craze,0,725,411,866,472,142,62,8804,0.008396148681640625,2.2903225806451615,0.7763671875,0.4306640625,0.138671875,0.060546875,train
246_0,246,0,2,surface_injure,0,587,772,662,833,76,62,4712,0.00449371337890625,1.2258064516129032,0.609375,0.783203125,0.07421875,0.060546875,validation
247_0,247,0,2,surface_injure,0,266,824,758,980,493,157,77401,0.07381534576416016,3.140127388535032,0.49951171875,0.88037109375,0.4814453125,0.1533203125,train
248_0,248,0,1,corrosion,0,464,604,795,1010,332,407,135124,0.12886428833007812,0.8157248157248157,0.6142578125,0.78759765625,0.32421875,0.3974609375,validation
248_1,248,1,1,corrosion,0,327,60,650,594,324,535,173340,0.16530990600585938,0.6056074766355141,0.4765625,0.31884765625,0.31640625,0.5224609375,validation
250_0,250,0,4,crack,0,678,286,819,530,142,245,34790,0.03317832946777344,0.5795918367346938,0.73046875,0.39794921875,0.138671875,0.2392578125,test
251_0,251,0,0,craze,0,28,553,403,860,376,308,115808,0.110443115234375,1.2207792207792207,0.2099609375,0.689453125,0.3671875,0.30078125,train
251_1,251,1,0,craze,0,417,177,784,627,368,451,165968,0.1582794189453125,0.8159645232815964,0.5859375,0.39208984375,0.359375,0.4404296875,train
251_2,251,2,0,craze,0,780,10,1023,161,244,152,37088,0.035369873046875,1.605263157894737,0.8798828125,0.0830078125,0.23828125,0.1484375,train
252_0,252,0,4,crack,0,469,105,561,174,93,70,6510,0.0062084197998046875,1.3285714285714285,0.50244140625,0.1357421875,0.0908203125,0.068359375,test
254_0,254,0,5,hide_craze,0,330,424,594,480,265,57,15105,0.014405250549316406,4.649122807017544,0.45068359375,0.44091796875,0.2587890625,0.0556640625,validation
255_0,255,0,2,surface_injure,0,422,83,578,963,157,881,138317,0.13190937042236328,0.1782065834279228,0.48779296875,0.51025390625,0.1533203125,0.8603515625,test
255_1,255,1,2,surface_injure,0,228,688,295,786,68,99,6732,0.006420135498046875,0.6868686868686869,0.2548828125,0.71923828125,0.06640625,0.0966796875,test
257_0,257,0,2,surface_injure,0,344,405,525,805,182,401,72982,0.06960105895996094,0.4538653366583541,0.423828125,0.59033203125,0.177734375,0.3916015625,test
257_1,257,1,2,surface_injure,0,403,814,677,1024,275,211,58025,0.055336952209472656,1.3033175355450237,0.52685546875,0.89697265625,0.2685546875,0.2060546875,test
258_0,258,0,0,craze,0,223,281,800,602,578,322,186116,0.17749404907226562,1.795031055900621,0.4990234375,0.4306640625,0.564453125,0.314453125,train
259_0,259,0,2,surface_injure,0,695,247,972,361,278,115,31970,0.030488967895507812,2.417391304347826,0.8134765625,0.29638671875,0.271484375,0.1123046875,train
260_0,260,0,0,craze,0,253,95,756,500,504,406,204624,0.1951446533203125,1.2413793103448276,0.4921875,0.2900390625,0.4921875,0.396484375,train
261_0,261,0,0,craze,0,25,450,997,649,973,200,194600,0.18558502197265625,4.865,0.49853515625,0.5361328125,0.9501953125,0.1953125,train
262_0,262,0,5,hide_craze,0,308,16,350,1019,43,1004,43172,0.041172027587890625,0.04282868525896414,0.32080078125,0.5048828125,0.0419921875,0.98046875,train
265_0,265,0,1,corrosion,0,23,424,737,511,715,88,62920,0.06000518798828125,8.125,0.37060546875,0.4560546875,0.6982421875,0.0859375,train
265_1,265,1,1,corrosion,0,836,438,986,481,151,44,6644,0.006336212158203125,3.4318181818181817,0.88916015625,0.4482421875,0.1474609375,0.04296875,train
266_0,266,0,1,corrosion,0,202,89,367,655,166,567,94122,0.08976173400878906,0.2927689594356261,0.27734375,0.36279296875,0.162109375,0.5537109375,train
266_1,266,1,1,corrosion,0,266,777,361,1013,96,237,22752,0.021697998046875,0.4050632911392405,0.3056640625,0.87353515625,0.09375,0.2314453125,train
267_0,267,0,0,craze,0,47,1,817,625,771,625,481875,0.4595518112182617,1.2336,0.42138671875,0.30517578125,0.7529296875,0.6103515625,train
267_1,267,1,0,craze,0,200,653,534,881,335,229,76715,0.07316112518310547,1.462882096069869,0.35791015625,0.74853515625,0.3271484375,0.2236328125,train
268_0,268,0,5,hide_craze,0,89,463,383,506,295,44,12980,0.012378692626953125,6.704545454545454,0.22998046875,0.47265625,0.2880859375,0.04296875,train
268_1,268,1,5,hide_craze,0,689,355,986,422,298,68,20264,0.01932525634765625,4.382352941176471,0.8173828125,0.37890625,0.291015625,0.06640625,train
269_0,269,0,4,crack,0,445,67,567,836,123,770,94710,0.09032249450683594,0.15974025974025974,0.49365234375,0.4404296875,0.1201171875,0.751953125,test
270_0,270,0,0,craze,0,273,306,637,517,365,212,77380,0.07379531860351562,1.721698113207547,0.44384765625,0.4013671875,0.3564453125,0.20703125,train
272_0,272,0,1,corrosion,0,8,467,503,663,496,197,97712,0.0931854248046875,2.517766497461929,0.2490234375,0.55126953125,0.484375,0.1923828125,train
272_1,272,1,1,corrosion,0,511,374,1017,558,507,185,93795,0.08944988250732422,2.7405405405405405,0.74560546875,0.45458984375,0.4951171875,0.1806640625,train
273_0,273,0,3,thunderstrike,0,517,510,737,591,221,82,18122,0.017282485961914062,2.6951219512195124,0.61181640625,0.537109375,0.2158203125,0.080078125,test
273_1,273,1,2,surface_injure,0,273,383,370,444,98,62,6076,0.005794525146484375,1.5806451612903225,0.3134765625,0.4033203125,0.095703125,0.060546875,test
276_0,276,0,5,hide_craze,0,1,222,480,313,480,92,44160,0.0421142578125,5.217391304347826,0.234375,0.2607421875,0.46875,0.08984375,test
276_1,276,1,5,hide_craze,0,498,310,842,380,345,71,24495,0.023360252380371094,4.859154929577465,0.65380859375,0.33642578125,0.3369140625,0.0693359375,test
277_0,277,0,4,crack,0,262,339,306,564,45,226,10170,0.009698867797851562,0.19911504424778761,0.27685546875,0.4404296875,0.0439453125,0.220703125,train
277_1,277,1,4,crack,0,456,199,620,483,165,285,47025,0.044846534729003906,0.5789473684210527,0.52490234375,0.33251953125,0.1611328125,0.2783203125,train
278_0,278,0,1,corrosion,0,200,47,516,513,317,467,148039,0.14118099212646484,0.6788008565310493,0.34912109375,0.27294921875,0.3095703125,0.4560546875,train
278_1,278,1,1,corrosion,0,527,430,852,955,326,526,171476,0.16353225708007812,0.6197718631178707,0.6728515625,0.67578125,0.318359375,0.513671875,train
279_0,279,0,5,hide_craze,0,12,458,978,566,967,109,105403,0.10052013397216797,8.871559633027523,0.48291015625,0.49951171875,0.9443359375,0.1064453125,train
280_0,280,0,5,hide_craze,0,422,3,486,88,65,86,5590,0.0053310394287109375,0.7558139534883721,0.44287109375,0.0439453125,0.0634765625,0.083984375,train
281_0,281,0,5,hide_craze,0,416,222,912,272,497,51,25347,0.02417278289794922,9.745098039215685,0.64794921875,0.24072265625,0.4853515625,0.0498046875,train
281_1,281,1,5,hide_craze,0,856,2,995,1013,140,1012,141680,0.1351165771484375,0.1383399209486166,0.9033203125,0.4951171875,0.13671875,0.98828125,train
282_0,282,0,1,corrosion,0,1,153,302,585,302,433,130766,0.12470817565917969,0.6974595842956121,0.1474609375,0.35986328125,0.294921875,0.4228515625,train
282_1,282,1,1,corrosion,0,623,510,1000,1013,378,504,190512,0.1816864013671875,0.75,0.7919921875,0.7431640625,0.369140625,0.4921875,train
282_2,282,2,1,corrosion,0,309,439,620,914,312,476,148512,0.141632080078125,0.6554621848739496,0.453125,0.66015625,0.3046875,0.46484375,train
283_0,283,0,2,surface_injure,0,652,547,705,591,54,45,2430,0.0023174285888671875,1.2,0.662109375,0.55517578125,0.052734375,0.0439453125,train
283_1,283,1,5,hide_craze,0,48,594,486,649,439,56,24584,0.02344512939453125,7.839285714285714,0.26025390625,0.6064453125,0.4287109375,0.0546875,train
284_0,284,0,5,hide_craze,0,695,330,755,775,61,446,27206,0.025945663452148438,0.1367713004484305,0.70751953125,0.5390625,0.0595703125,0.435546875,test
285_0,285,0,2,surface_injure,0,664,2,1024,225,361,224,80864,0.077117919921875,1.6116071428571428,0.82373046875,0.1103515625,0.3525390625,0.21875,test
285_1,285,1,2,surface_injure,0,998,664,1024,988,27,325,8775,0.008368492126464844,0.08307692307692308,0.98681640625,0.80615234375,0.0263671875,0.3173828125,test
286_0,286,0,5,hide_craze,0,8,410,787,605,780,196,152880,0.1457977294921875,3.979591836734694,0.3876953125,0.4951171875,0.76171875,0.19140625,train
287_0,287,0,2,surface_injure,0,1,95,336,624,336,530,178080,0.169830322265625,0.6339622641509434,0.1640625,0.3505859375,0.328125,0.517578125,train
288_0,288,0,2,surface_injure,0,283,102,634,399,352,298,104896,0.10003662109375,1.1812080536912752,0.447265625,0.244140625,0.34375,0.291015625,train
289_0,289,0,0,craze,0,103,24,452,302,350,279,97650,0.09312629699707031,1.2544802867383513,0.2705078125,0.15869140625,0.341796875,0.2724609375,train
289_1,289,1,0,craze,0,459,263,731,541,273,279,76167,0.07263851165771484,0.978494623655914,0.58056640625,0.39208984375,0.2666015625,0.2724609375,train
289_2,289,2,0,craze,0,753,527,937,702,185,176,32560,0.0310516357421875,1.0511363636363635,0.82470703125,0.599609375,0.1806640625,0.171875,train
290_0,290,0,3,thunderstrike,0,112,853,331,977,220,125,27500,0.026226043701171875,1.76,0.2158203125,0.89306640625,0.21484375,0.1220703125,train
291_0,291,0,1,corrosion,0,486,6,680,935,195,930,181350,0.17294883728027344,0.20967741935483872,0.56884765625,0.458984375,0.1904296875,0.908203125,train
292_0,292,0,4,crack,0,130,349,308,675,179,327,58533,0.05582141876220703,0.5474006116207951,0.21337890625,0.49951171875,0.1748046875,0.3193359375,train
293_0,293,0,5,hide_craze,0,409,489,566,630,158,142,22436,0.021396636962890625,1.1126760563380282,0.4755859375,0.5458984375,0.154296875,0.138671875,train
294_0,294,0,1,corrosion,0,14,478,1014,963,1001,486,486486,0.46394920349121094,2.0596707818930042,0.50146484375,0.703125,0.9775390625,0.474609375,train
295_0,295,0,2,surface_injure,0,5,550,375,958,371,409,151739,0.14470958709716797,0.9070904645476773,0.18505859375,0.73583984375,0.3623046875,0.3994140625,train
295_1,295,1,2,surface_injure,0,398,452,1011,735,614,284,174376,0.16629791259765625,2.1619718309859155,0.6875,0.5791015625,0.599609375,0.27734375,train
297_0,297,0,4,crack,0,327,344,406,563,80,220,17600,0.01678466796875,0.36363636363636365,0.357421875,0.4423828125,0.078125,0.21484375,train
297_1,297,1,4,crack,0,592,200,794,477,203,278,56434,0.05381965637207031,0.7302158273381295,0.67626953125,0.330078125,0.1982421875,0.271484375,train
299_0,299,0,2,surface_injure,0,230,360,547,713,318,354,112572,0.10735702514648438,0.8983050847457628,0.37890625,0.5234375,0.310546875,0.345703125,train
299_1,299,1,5,hide_craze,0,1,138,217,491,217,354,76818,0.07325935363769531,0.6129943502824858,0.10595703125,0.306640625,0.2119140625,0.345703125,train
299_2,299,2,5,hide_craze,0,181,1,764,278,584,278,162352,0.1548309326171875,2.1007194244604315,0.4609375,0.1357421875,0.5703125,0.271484375,train
299_3,299,3,5,hide_craze,0,566,535,716,761,151,227,34277,0.03268909454345703,0.6651982378854625,0.62548828125,0.63232421875,0.1474609375,0.2216796875,train
299_4,299,4,5,hide_craze,0,511,741,773,1024,263,284,74692,0.07123184204101562,0.926056338028169,0.62646484375,0.861328125,0.2568359375,0.27734375,train
300_0,300,0,5,hide_craze,0,589,20,678,1016,90,997,89730,0.08557319641113281,0.09027081243731194,0.6181640625,0.50537109375,0.087890625,0.9736328125,validation
301_0,301,0,2,surface_injure,0,373,703,1020,841,648,139,90072,0.08589935302734375,4.661870503597123,0.6796875,0.75341796875,0.6328125,0.1357421875,train
302_0,302,0,1,corrosion,0,395,553,559,1005,165,453,74745,0.07128238677978516,0.36423841059602646,0.46533203125,0.76025390625,0.1611328125,0.4423828125,train
302_1,302,1,1,corrosion,0,456,195,553,545,98,351,34398,0.03280448913574219,0.2792022792022792,0.4921875,0.36083984375,0.095703125,0.3427734375,train
303_0,303,0,0,craze,0,317,127,1023,881,707,755,533785,0.5090570449829102,0.9364238410596026,0.65380859375,0.49169921875,0.6904296875,0.7373046875,train
303_1,303,1,0,craze,0,64,242,289,519,226,278,62828,0.059917449951171875,0.8129496402877698,0.171875,0.37109375,0.220703125,0.271484375,train
304_0,304,0,3,thunderstrike,0,434,502,652,880,219,379,83001,0.07915592193603516,0.5778364116094987,0.52978515625,0.67431640625,0.2138671875,0.3701171875,train
306_0,306,0,0,craze,0,284,372,686,514,403,143,57629,0.05495929718017578,2.8181818181818183,0.47314453125,0.43212890625,0.3935546875,0.1396484375,train
308_0,308,0,5,hide_craze,0,370,563,477,752,108,190,20520,0.01956939697265625,0.5684210526315789,0.4130859375,0.6416015625,0.10546875,0.185546875,train
308_1,308,1,5,hide_craze,0,603,183,728,385,126,203,25578,0.024393081665039062,0.6206896551724138,0.6494140625,0.27685546875,0.123046875,0.1982421875,train
309_0,309,0,5,hide_craze,0,841,817,898,972,58,156,9048,0.00862884521484375,0.3717948717948718,0.8486328125,0.873046875,0.056640625,0.15234375,train
310_0,310,0,4,crack,0,431,38,541,619,111,582,64602,0.06160926818847656,0.19072164948453607,0.47412109375,0.3203125,0.1083984375,0.568359375,train
311_0,311,0,2,surface_injure,0,173,445,208,492,36,48,1728,0.00164794921875,0.75,0.185546875,0.45703125,0.03515625,0.046875,train
311_1,311,1,2,surface_injure,0,319,481,372,525,54,45,2430,0.0023174285888671875,1.2,0.3369140625,0.49072265625,0.052734375,0.0439453125,train
311_2,311,2,2,surface_injure,0,316,606,342,638,27,33,891,0.0008497238159179688,0.8181818181818182,0.32080078125,0.60693359375,0.0263671875,0.0322265625,train
311_3,311,3,2,surface_injure,0,444,561,481,597,38,37,1406,0.0013408660888671875,1.027027027027027,0.451171875,0.56494140625,0.037109375,0.0361328125,train
311_4,311,4,2,surface_injure,0,558,506,639,630,82,125,10250,0.009775161743164062,0.656,0.583984375,0.55419921875,0.080078125,0.1220703125,train
311_5,311,5,2,surface_injure,0,712,574,830,691,119,118,14042,0.013391494750976562,1.0084745762711864,0.75244140625,0.6171875,0.1162109375,0.115234375,train
312_0,312,0,0,craze,0,395,58,703,495,309,438,135342,0.1290721893310547,0.7054794520547946,0.53564453125,0.26953125,0.3017578125,0.427734375,train
312_1,312,1,0,craze,0,562,520,627,1013,66,494,32604,0.031093597412109375,0.13360323886639677,0.580078125,0.748046875,0.064453125,0.482421875,train
313_0,313,0,1,corrosion,0,159,324,528,428,370,105,38850,0.03705024719238281,3.5238095238095237,0.3349609375,0.36669921875,0.361328125,0.1025390625,train
313_1,313,1,1,corrosion,0,542,270,908,374,367,105,38535,0.036749839782714844,3.4952380952380953,0.70751953125,0.31396484375,0.3583984375,0.1025390625,train
314_0,314,0,2,surface_injure,0,523,699,627,972,105,274,28770,0.027437210083007812,0.38321167883211676,0.56103515625,0.8154296875,0.1025390625,0.267578125,validation
314_1,314,1,2,surface_injure,0,609,594,655,667,47,74,3478,0.0033168792724609375,0.6351351351351351,0.61669921875,0.615234375,0.0458984375,0.072265625,validation
315_0,315,0,4,crack,0,377,367,753,574,377,208,78416,0.0747833251953125,1.8125,0.55126953125,0.458984375,0.3681640625,0.203125,train
316_0,316,0,3,thunderstrike,0,550,283,722,536,173,254,43942,0.04190635681152344,0.6811023622047244,0.62060546875,0.3994140625,0.1689453125,0.248046875,train
317_0,317,0,1,corrosion,0,48,153,517,644,470,492,231240,0.22052764892578125,0.9552845528455285,0.275390625,0.388671875,0.458984375,0.48046875,train
317_1,317,1,1,corrosion,0,558,6,983,411,426,406,172956,0.16494369506835938,1.0492610837438423,0.751953125,0.203125,0.416015625,0.396484375,train
318_0,318,0,4,crack,0,684,261,773,764,90,504,45360,0.0432586669921875,0.17857142857142858,0.7109375,0.5,0.087890625,0.4921875,test
321_0,321,0,1,corrosion,0,500,8,873,1008,374,1001,374374,0.35703086853027344,0.37362637362637363,0.669921875,0.49560546875,0.365234375,0.9775390625,train
322_0,322,0,1,corrosion,0,402,30,656,989,255,960,244800,0.23345947265625,0.265625,0.51611328125,0.4970703125,0.2490234375,0.9375,test
323_0,323,0,1,corrosion,0,173,752,356,875,184,124,22816,0.021759033203125,1.4838709677419355,0.2578125,0.7939453125,0.1796875,0.12109375,test
324_0,324,0,2,surface_injure,0,492,710,811,794,320,85,27200,0.02593994140625,3.764705882352941,0.6357421875,0.73388671875,0.3125,0.0830078125,train
325_0,325,0,2,surface_injure,0,106,756,344,875,239,120,28680,0.02735137939453125,1.9916666666666667,0.21923828125,0.7958984375,0.2333984375,0.1171875,train
325_1,325,1,2,surface_injure,0,211,406,622,735,412,330,135960,0.12966156005859375,1.2484848484848485,0.40625,0.556640625,0.40234375,0.322265625,train
325_2,325,2,2,surface_injure,0,502,27,828,395,327,369,120663,0.11507320404052734,0.8861788617886179,0.64892578125,0.20556640625,0.3193359375,0.3603515625,train
326_0,326,0,2,surface_injure,0,418,314,540,373,123,60,7380,0.007038116455078125,2.05,0.46728515625,0.3349609375,0.1201171875,0.05859375,test
326_1,326,1,0,craze,0,13,324,403,465,391,142,55522,0.05294990539550781,2.7535211267605635,0.20263671875,0.384765625,0.3818359375,0.138671875,test
327_0,327,0,2,surface_injure,0,312,455,647,922,336,468,157248,0.14996337890625,0.717948717948718,0.4677734375,0.671875,0.328125,0.45703125,train
329_0,329,0,5,hide_craze,0,600,16,706,1016,107,1001,107107,0.10214519500732422,0.1068931068931069,0.63720703125,0.50341796875,0.1044921875,0.9775390625,train
330_0,330,0,0,craze,0,309,22,786,466,478,445,212710,0.20285606384277344,1.0741573033707865,0.5341796875,0.23779296875,0.466796875,0.4345703125,train
331_0,331,0,2,surface_injure,0,175,467,278,538,104,72,7488,0.00714111328125,1.4444444444444444,0.220703125,0.490234375,0.1015625,0.0703125,validation
331_1,331,1,2,surface_injure,0,183,683,228,727,46,45,2070,0.0019741058349609375,1.0222222222222221,0.2001953125,0.68798828125,0.044921875,0.0439453125,validation
331_2,331,2,2,surface_injure,0,406,588,464,666,59,79,4661,0.004445075988769531,0.7468354430379747,0.42431640625,0.61181640625,0.0576171875,0.0771484375,validation
331_3,331,3,2,surface_injure,0,586,508,722,705,137,198,27126,0.025869369506835938,0.6919191919191919,0.63818359375,0.591796875,0.1337890625,0.193359375,validation
331_4,331,4,2,surface_injure,0,848,616,1024,810,177,195,34515,0.03291606903076172,0.9076923076923077,0.91357421875,0.69580078125,0.1728515625,0.1904296875,validation
332_0,332,0,2,surface_injure,0,306,86,1017,294,712,209,148808,0.14191436767578125,3.4066985645933014,0.6455078125,0.18505859375,0.6953125,0.2041015625,test
333_0,333,0,3,thunderstrike,0,103,163,258,460,156,298,46488,0.04433441162109375,0.5234899328859061,0.17578125,0.3037109375,0.15234375,0.291015625,train
334_0,334,0,2,surface_injure,0,839,886,894,933,56,48,2688,0.0025634765625,1.1666666666666667,0.845703125,0.8876953125,0.0546875,0.046875,train
336_0,336,0,3,thunderstrike,0,655,499,708,599,54,101,5454,0.0052013397216796875,0.5346534653465347,0.6650390625,0.53564453125,0.052734375,0.0986328125,train
337_0,337,0,2,surface_injure,0,303,16,591,336,289,321,92769,0.0884714126586914,0.9003115264797508,0.43603515625,0.17138671875,0.2822265625,0.3134765625,train
338_0,338,0,4,crack,0,481,219,819,400,339,182,61698,0.05883979797363281,1.8626373626373627,0.63427734375,0.3017578125,0.3310546875,0.177734375,validation
339_0,339,0,1,corrosion,0,17,488,917,580,901,93,83793,0.0799112319946289,9.688172043010752,0.45556640625,0.52099609375,0.8798828125,0.0908203125,train
340_0,340,0,1,corrosion,0,2,217,412,317,411,101,41511,0.039587974548339844,4.069306930693069,0.20166015625,0.26025390625,0.4013671875,0.0986328125,train
340_1,340,1,1,corrosion,0,428,281,881,428,454,148,67192,0.06407928466796875,3.0675675675675675,0.638671875,0.345703125,0.443359375,0.14453125,train
342_0,342,0,2,surface_injure,0,97,236,314,553,218,318,69324,0.06611251831054688,0.6855345911949685,0.2001953125,0.384765625,0.212890625,0.310546875,train
344_0,344,0,4,crack,0,741,10,844,367,104,358,37232,0.0355072021484375,0.2905027932960894,0.7734375,0.18359375,0.1015625,0.349609375,train
345_0,345,0,2,surface_injure,0,495,863,533,910,39,48,1872,0.0017852783203125,0.8125,0.50146484375,0.865234375,0.0380859375,0.046875,train
345_1,345,1,5,hide_craze,0,439,314,483,714,45,401,18045,0.01720905303955078,0.11221945137157108,0.44970703125,0.50146484375,0.0439453125,0.3916015625,train
346_0,346,0,1,corrosion,0,389,10,764,1022,376,1013,380888,0.36324310302734375,0.3711747285291214,0.5625,0.50341796875,0.3671875,0.9892578125,validation
347_0,347,0,0,craze,0,502,130,920,999,419,870,364530,0.3476428985595703,0.48160919540229885,0.69384765625,0.55078125,0.4091796875,0.849609375,validation
350_0,350,0,5,hide_craze,0,478,370,544,685,67,316,21172,0.020191192626953125,0.2120253164556962,0.49853515625,0.5146484375,0.0654296875,0.30859375,train
351_0,351,0,5,hide_craze,0,108,338,167,608,60,271,16260,0.015506744384765625,0.22140221402214022,0.1337890625,0.46142578125,0.05859375,0.2646484375,train
351_1,351,1,5,hide_craze,0,103,610,609,827,507,218,110526,0.10540580749511719,2.3256880733944953,0.34716796875,0.701171875,0.4951171875,0.212890625,train
351_2,351,2,0,craze,0,642,466,973,925,332,460,152720,0.1456451416015625,0.7217391304347827,0.7880859375,0.6787109375,0.32421875,0.44921875,train
354_0,354,0,0,craze,0,286,381,477,566,192,186,35712,0.0340576171875,1.032258064516129,0.3720703125,0.4619140625,0.1875,0.181640625,train
356_0,356,0,3,thunderstrike,0,311,705,617,870,307,166,50962,0.04860115051269531,1.8493975903614457,0.45263671875,0.7685546875,0.2998046875,0.162109375,train
357_0,357,0,2,surface_injure,0,697,244,986,356,290,113,32770,0.03125190734863281,2.566371681415929,0.8212890625,0.29248046875,0.283203125,0.1103515625,train
358_0,358,0,0,craze,0,537,236,731,411,195,176,34320,0.0327301025390625,1.1079545454545454,0.61865234375,0.3154296875,0.1904296875,0.171875,train
360_0,360,0,2,surface_injure,0,555,194,634,652,80,459,36720,0.0350189208984375,0.17429193899782136,0.580078125,0.41259765625,0.078125,0.4482421875,train
362_0,362,0,5,hide_craze,0,578,1,816,283,239,283,67637,0.06450366973876953,0.8445229681978799,0.68017578125,0.13818359375,0.2333984375,0.2763671875,validation
363_0,363,0,2,surface_injure,0,312,258,662,819,351,562,197262,0.1881237030029297,0.6245551601423488,0.47509765625,0.525390625,0.3427734375,0.548828125,test
364_0,364,0,5,hide_craze,0,287,10,350,867,64,858,54912,0.0523681640625,0.07459207459207459,0.310546875,0.427734375,0.0625,0.837890625,train
365_0,365,0,4,crack,0,709,355,862,639,154,285,43890,0.04185676574707031,0.5403508771929825,0.7666015625,0.48486328125,0.150390625,0.2783203125,train
367_0,367,0,4,crack,0,334,328,803,805,470,478,224660,0.21425247192382812,0.9832635983263598,0.5546875,0.552734375,0.458984375,0.466796875,train
368_0,368,0,1,corrosion,0,231,45,396,958,166,914,151724,0.14469528198242188,0.18161925601750548,0.3056640625,0.4892578125,0.162109375,0.892578125,train
369_0,369,0,2,surface_injure,0,752,3,1024,325,273,323,88179,0.08409404754638672,0.8452012383900929,0.86669921875,0.15966796875,0.2666015625,0.3154296875,train
370_0,370,0,1,corrosion,0,34,195,278,411,245,217,53165,0.05070209503173828,1.1290322580645162,0.15185546875,0.29541015625,0.2392578125,0.2119140625,test
370_1,370,1,1,corrosion,0,302,395,514,650,213,256,54528,0.052001953125,0.83203125,0.39794921875,0.509765625,0.2080078125,0.25,test
370_2,370,2,1,corrosion,0,534,555,877,864,344,310,106640,0.1016998291015625,1.1096774193548387,0.6884765625,0.6923828125,0.3359375,0.302734375,test
371_0,371,0,1,corrosion,0,572,5,608,461,37,457,16909,0.01612567901611328,0.08096280087527352,0.57568359375,0.22705078125,0.0361328125,0.4462890625,validation
372_0,372,0,5,hide_craze,0,56,647,634,702,579,56,32424,0.03092193603515625,10.339285714285714,0.33642578125,0.658203125,0.5654296875,0.0546875,train
373_0,373,0,1,corrosion,0,39,425,969,516,931,92,85652,0.08168411254882812,10.119565217391305,0.49169921875,0.458984375,0.9091796875,0.08984375,test
374_0,374,0,5,hide_craze,0,489,433,820,725,332,293,97276,0.09276962280273438,1.1331058020477816,0.638671875,0.56494140625,0.32421875,0.2861328125,train
375_0,375,0,1,corrosion,0,458,355,617,999,160,645,103200,0.098419189453125,0.24806201550387597,0.5244140625,0.66064453125,0.15625,0.6298828125,train
376_0,376,0,5,hide_craze,0,352,216,387,389,36,174,6264,0.00597381591796875,0.20689655172413793,0.3603515625,0.294921875,0.03515625,0.169921875,train
376_1,376,1,5,hide_craze,0,366,397,831,533,466,137,63842,0.06088447570800781,3.4014598540145986,0.583984375,0.45361328125,0.455078125,0.1337890625,train
376_2,376,2,0,craze,0,861,374,1019,514,159,141,22419,0.02138042449951172,1.127659574468085,0.91748046875,0.43310546875,0.1552734375,0.1376953125,train
377_0,377,0,0,craze,0,14,55,552,794,539,740,398860,0.3803825378417969,0.7283783783783784,0.27587890625,0.4140625,0.5263671875,0.72265625,train
379_0,379,0,5,hide_craze,0,2,336,420,727,419,392,164248,0.15663909912109375,1.0688775510204083,0.20556640625,0.5185546875,0.4091796875,0.3828125,test
379_1,379,1,5,hide_craze,0,442,747,827,1024,386,278,107308,0.10233688354492188,1.3884892086330936,0.619140625,0.8642578125,0.376953125,0.271484375,test
380_0,380,0,0,craze,0,33,350,762,567,730,218,159140,0.15176773071289062,3.3486238532110093,0.3876953125,0.447265625,0.712890625,0.212890625,train
381_0,381,0,4,crack,0,472,136,562,269,91,134,12194,0.011629104614257812,0.6791044776119403,0.50439453125,0.197265625,0.0888671875,0.130859375,train
382_0,382,0,5,hide_craze,0,255,205,297,386,43,182,7826,0.0074634552001953125,0.23626373626373626,0.26904296875,0.2880859375,0.0419921875,0.177734375,validation
382_1,382,1,5,hide_craze,0,272,395,647,527,376,133,50008,0.04769134521484375,2.827067669172932,0.4482421875,0.44970703125,0.3671875,0.1298828125,validation
382_2,382,2,0,craze,0,661,302,872,589,212,288,61056,0.0582275390625,0.7361111111111112,0.748046875,0.4345703125,0.20703125,0.28125,validation
383_0,383,0,0,craze,0,281,585,939,924,659,340,224060,0.21368026733398438,1.938235294117647,0.59521484375,0.736328125,0.6435546875,0.33203125,train
384_0,384,0,1,corrosion,0,420,6,639,972,220,967,212740,0.20288467407226562,0.22750775594622544,0.5166015625,0.47705078125,0.21484375,0.9443359375,train
385_0,385,0,1,corrosion,0,245,461,442,689,198,229,45342,0.04324150085449219,0.8646288209606987,0.3349609375,0.56103515625,0.193359375,0.2236328125,train
385_1,385,1,3,thunderstrike,0,403,127,523,180,121,54,6534,0.0062313079833984375,2.240740740740741,0.45166015625,0.1494140625,0.1181640625,0.052734375,train
