pair_id,image_a,image_b,exact_duplicate,pixel_duplicate,perceptual_distance,split_a,split_b,cross_split,annotation_class_jaccard,annotation_object_count_agreement,thumbnail_raw_mae,thumbnail_intensity_correlation,thumbnail_normalized_mae,recommended_decision,review_status,priority_rank
pair-0311,272.jpg,631.jpg,False,False,3,train,train,False,0.0,False,0.2741565180759804,0.1530200917788519,1.005882818105585,pending_review,pending_review,366
pair-0313,272.jpg,963.jpg,False,False,3,train,train,False,0.0,False,0.27258827359068627,0.14050735365388564,0.8990553737292479,pending_review,pending_review,367
pair-0314,272.jpg,1008.jpg,False,False,3,train,train,False,0.0,False,0.2715695848651961,0.12850261352550066,0.8946700635227043,pending_review,pending_review,368
pair-0299,151.jpg,984.jpg,False,False,3,train,train,False,1.0,True,0.45527630974264705,0.11710405559464672,1.0421127740402063,pending_review,pending_review,369
pair-0353,963.jpg,984.jpg,False,False,3,train,train,False,1.0,True,0.00475164675245098,0.11694420345505376,0.2630325200515663,pending_review,pending_review,370
pair-0293,149.jpg,1028.jpg,False,False,3,train,train,False,0.0,True,0.4822897518382352,0.11439557598451114,0.8828277181866809,pending_review,pending_review,371
pair-0337,617.jpg,1028.jpg,False,False,3,train,train,False,0.0,True,0.26130706188725494,0.10475954231096152,0.8756459212061192,pending_review,pending_review,372
pair-0335,617.jpg,963.jpg,False,False,3,train,train,False,1.0,True,0.2634880514705883,0.10302311476372938,0.8633274499372369,pending_review,pending_review,373
pair-0288,144.jpg,750.jpg,False,False,3,train,train,False,0.0,False,0.529135071997549,0.09914660527524519,0.7813004755107593,pending_review,pending_review,374
pair-0316,301.jpg,963.jpg,False,False,3,train,train,False,0.0,True,0.45344286151960783,0.04972522373997745,0.8362895813945204,pending_review,pending_review,375
pair-0345,760.jpg,963.jpg,False,False,3,train,train,False,0.0,False,0.7722589231004904,0.022276613751601674,0.716724913386816,pending_review,pending_review,376
pair-0283,127.jpg,963.jpg,False,False,3,train,train,False,0.0,False,0.37665345435049014,0.019581613862934385,0.7349505476251186,pending_review,pending_review,377
pair-0331,578.jpg,727.jpg,False,False,3,train,train,False,0.0,True,0.19270163143382352,0.010754851277580163,0.943839575557857,pending_review,pending_review,378
pair-0271,14.jpg,750.jpg,False,False,3,train,train,False,0.5,False,0.409076286764706,0.008187251028867592,0.7949015738021973,pending_review,pending_review,379
pair-0357,984.jpg,1008.jpg,False,False,3,train,train,False,0.0,True,0.006105430453431372,-0.0038689646030268224,0.278816605808102,pending_review,pending_review,380
pair-0336,617.jpg,1008.jpg,False,False,3,train,train,False,0.0,True,0.26452971813725495,-0.007614141398745049,0.8638580626965741,pending_review,pending_review,381
pair-0343,750.jpg,963.jpg,False,False,3,train,train,False,0.0,True,0.008048023897058823,-0.010429259419660006,0.2819044236868899,pending_review,pending_review,382
pair-0358,984.jpg,1028.jpg,False,False,3,train,train,False,0.0,True,0.008757467830882354,-0.017150494841276884,0.28677575491232754,pending_review,pending_review,383
pair-0355,965.jpg,1008.jpg,False,False,3,train,train,False,1.0,True,0.14229473039215684,-0.02504974326320545,0.7718906979515018,pending_review,pending_review,384
pair-0317,301.jpg,1008.jpg,False,False,3,train,train,False,1.0,True,0.4534658394607843,-0.027805629545895497,0.8355080880752093,pending_review,pending_review,385
pair-0339,631.jpg,750.jpg,False,False,3,train,train,False,1.0,True,0.4794347426470589,-0.03437329500336928,0.8575186272331119,pending_review,pending_review,386
pair-0354,965.jpg,1007.jpg,False,False,3,train,train,False,1.0,True,0.14721583946078431,-0.04279021838449344,0.7902103101012469,pending_review,pending_review,387
pair-0350,833.jpg,1008.jpg,False,False,3,train,train,False,0.0,False,0.09971373314950982,-0.04698176740508482,0.8036027178034939,pending_review,pending_review,388
pair-0351,833.jpg,1056.jpg,False,False,3,train,train,False,0.0,False,0.10007659313725492,-0.04821362745705491,0.8237304853001876,pending_review,pending_review,389
pair-0421,157.jpg,774.jpg,False,False,4,train,train,False,1.0,True,0.40064625459558834,0.9988605193615031,0.03677828309595864,pending_review,pending_review,390
pair-0452,492.jpg,933.jpg,False,False,4,train,train,False,1.0,True,0.3759286917892157,0.9987493019374089,0.03714393634482188,pending_review,pending_review,391
pair-0396,98.jpg,979.jpg,False,False,4,train,train,False,1.0,True,0.186654603247549,0.9975161677091564,0.050807644054050694,pending_review,pending_review,392
pair-0390,6.jpg,979.jpg,False,False,4,train,train,False,1.0,True,0.18671587775735293,0.9975064325407074,0.05074994432925752,pending_review,pending_review,393
pair-0418,150.jpg,210.jpg,False,False,4,train,train,False,1.0,True,0.05158643535539216,0.9974690392299553,0.027606804927163477,pending_review,pending_review,394
pair-0450,465.jpg,923.jpg,False,False,4,train,train,False,1.0,True,0.33338599111519607,0.9962201669901039,0.05902993089385754,pending_review,pending_review,395
pair-0442,352.jpg,872.jpg,False,False,4,train,train,False,1.0,True,0.22907954197303926,0.9933284369774329,0.05485780949351487,pending_review,pending_review,396
pair-0441,343.jpg,466.jpg,False,False,4,train,train,False,1.0,True,0.06394665287990195,0.989325904795531,0.05982476255094861,pending_review,pending_review,397
pair-0430,243.jpg,803.jpg,False,False,4,validation,validation,False,1.0,True,0.003872740502450985,0.9887320319906463,0.10728557186189142,pending_review,pending_review,398
pair-0429,215.jpg,807.jpg,False,False,4,train,train,False,1.0,True,0.18073108149509803,0.9882670383836359,0.10622404798428187,pending_review,pending_review,399
pair-0394,31.jpg,796.jpg,False,False,4,train,train,False,1.0,True,0.35836205575980395,0.9871501482937075,0.05147161147380647,pending_review,pending_review,400
pair-0479,765.jpg,797.jpg,False,False,4,validation,validation,False,1.0,True,0.003508923100490196,0.9848693336307435,0.06081204260005525,pending_review,pending_review,401
pair-0440,335.jpg,832.jpg,False,False,4,train,train,False,1.0,True,0.2951573988970587,0.9760993352051375,0.1599878956631411,pending_review,pending_review,402
pair-0431,249.jpg,796.jpg,False,False,4,train,train,False,1.0,True,0.6550388710171567,0.9645143981878549,0.1403299354462188,pending_review,pending_review,403
pair-0427,202.jpg,804.jpg,False,False,4,train,train,False,1.0,True,0.04812251072303923,0.9633926962358402,0.20960198158928922,pending_review,pending_review,404
pair-0397,109.jpg,924.jpg,False,False,4,train,train,False,1.0,True,0.2529162837009804,0.944630907327859,0.13921092996942322,pending_review,pending_review,405
pair-0426,180.jpg,788.jpg,False,False,4,train,train,False,1.0,True,0.2175656786151961,0.937776291871976,0.24279748003969104,pending_review,pending_review,406
pair-0443,403.jpg,898.jpg,False,False,4,train,train,False,1.0,True,0.2141237745098039,0.9295761743968436,0.2926965881576448,pending_review,pending_review,407
pair-0436,290.jpg,843.jpg,False,False,4,train,train,False,1.0,True,0.44926949295343144,0.9239023168141466,0.2552193756732749,pending_review,pending_review,408
pair-0449,452.jpg,916.jpg,False,False,4,train,train,False,1.0,True,0.32796894148284317,0.8676605655882166,0.40667638461809796,pending_review,pending_review,409
pair-0473,717.jpg,1041.jpg,False,False,4,train,train,False,1.0,True,0.33005610447303924,0.8147596898761886,0.4783389987799367,pending_review,pending_review,410
pair-0471,683.jpg,1018.jpg,False,False,4,train,train,False,1.0,True,0.34965820312499996,0.7874216849187428,0.4936932115751584,pending_review,pending_review,411
pair-0439,301.jpg,770.jpg,False,False,4,train,train,False,1.0,True,0.4196088005514706,0.7580817935154215,0.3867507300768586,pending_review,pending_review,412
pair-0447,436.jpg,766.jpg,False,False,4,train,train,False,0.5,False,0.24950884650735292,0.6907306914459953,0.640531062426519,pending_review,pending_review,413
pair-0415,149.jpg,617.jpg,False,False,4,train,train,False,0.0,True,0.24827856924019606,0.673009201134707,0.6299515508575495,pending_review,pending_review,414
pair-0422,171.jpg,301.jpg,False,False,4,train,train,False,0.0,False,0.11064357383578428,0.6061630095713152,0.5597946797512796,pending_review,pending_review,415
pair-0457,617.jpg,770.jpg,False,False,4,train,train,False,0.0,True,0.23173540900735293,0.6027123471978809,0.5647947179937489,pending_review,pending_review,416
pair-0480,766.jpg,837.jpg,False,False,4,train,train,False,1.0,False,0.28479051776960784,0.5810729925691921,0.7489734559333602,pending_review,pending_review,417
pair-0392,14.jpg,631.jpg,False,False,4,train,train,False,0.5,False,0.07360983455882353,0.574935267478887,0.5390809271925008,pending_review,pending_review,418
pair-0458,622.jpg,631.jpg,False,False,4,train,train,False,0.0,True,0.13869964001225488,0.5664762053380239,0.6754734780668168,pending_review,pending_review,419
pair-0423,171.jpg,617.jpg,False,False,4,train,train,False,1.0,False,0.09550685508578433,0.5636543452709173,0.7355483814108632,pending_review,pending_review,420
pair-0414,149.jpg,301.jpg,False,False,4,train,train,False,1.0,True,0.1527439491421569,0.5297927201610225,0.854157815552858,pending_review,pending_review,421
pair-0438,301.jpg,760.jpg,False,False,4,train,train,False,1.0,False,0.3254834941789216,0.5227378233655309,0.6675934776693035,pending_review,pending_review,422
pair-0463,631.jpg,684.jpg,False,False,4,train,train,False,1.0,False,0.13381587009803922,0.5176130007351537,0.6026306959622251,pending_review,pending_review,423
pair-0446,436.jpg,684.jpg,False,False,4,train,train,False,0.0,True,0.14360926011029412,0.5174076949545142,0.7936438420578626,pending_review,pending_review,424
pair-0451,466.jpg,548.jpg,False,False,4,train,train,False,0.0,False,0.1910558363970588,0.5150474085355882,0.6576410388355088,pending_review,pending_review,425
pair-0466,631.jpg,915.jpg,False,False,4,train,train,False,0.0,True,0.3358934589460784,0.5129608038446739,0.6190657783680804,pending_review,pending_review,426
pair-0399,127.jpg,301.jpg,False,False,4,train,train,False,1.0,False,0.11911477481617645,0.5093356866181289,0.6750777552911088,pending_review,pending_review,427
pair-0456,617.jpg,760.jpg,False,False,4,train,train,False,0.0,False,0.508770871629902,0.4938746143867147,0.7560098999065379,pending_review,pending_review,428
pair-0398,113.jpg,495.jpg,False,False,4,train,train,False,1.0,False,0.3012341069240196,0.48280321013337785,0.8330517167593223,pending_review,pending_review,429
pair-0400,127.jpg,617.jpg,False,False,4,train,train,False,0.0,False,0.12140490962009803,0.46856437938047485,0.7705893601524973,pending_review,pending_review,430
pair-0459,622.jpg,766.jpg,False,False,4,train,train,False,1.0,False,0.15368125765931373,0.4472756014138661,0.8108691210587011,pending_review,pending_review,431
pair-0404,144.jpg,436.jpg,False,False,4,train,train,False,0.5,False,0.21533586090686274,0.4301033968741509,0.9119348487750353,pending_review,pending_review,432
pair-0472,684.jpg,766.jpg,False,False,4,train,train,False,0.0,False,0.1570791207107843,0.4081017534990454,0.8980336468142278,pending_review,pending_review,433
pair-0487,770.jpg,833.jpg,False,False,4,train,train,False,0.0,False,0.07487362132352941,0.40099847338542116,0.5635964309360513,pending_review,pending_review,434
pair-0407,144.jpg,837.jpg,False,False,4,train,train,False,1.0,False,0.4674450444240196,0.37261145083188846,0.9724560896076614,pending_review,pending_review,435
pair-0460,622.jpg,915.jpg,False,False,4,train,train,False,0.0,True,0.22929783241421564,0.353308457730439,0.8075543996723753,pending_review,pending_review,436
pair-0416,149.jpg,833.jpg,False,False,4,train,train,False,0.0,False,0.3961981081495098,0.3502247532267677,0.9443121631096094,pending_review,pending_review,437
pair-0405,144.jpg,622.jpg,False,False,4,train,train,False,1.0,False,0.2147441789215686,0.3418380815926868,0.9428520256641277,pending_review,pending_review,438
pair-0453,558.jpg,1047.jpg,False,False,4,train,train,False,0.0,True,0.06746227787990196,0.3347167818648974,0.4770921618820648,pending_review,pending_review,439
pair-0434,272.jpg,833.jpg,False,False,4,train,train,False,1.0,True,0.20734145220588232,0.33459715042425936,0.8300307370842264,pending_review,pending_review,440
pair-0445,436.jpg,631.jpg,False,False,4,train,train,False,0.0,False,0.19376627604166666,0.32138580281053414,0.8939179603388898,pending_review,pending_review,441
pair-0428,211.jpg,822.jpg,False,False,4,train,train,False,0.0,True,0.3961330039828431,0.29785405677626303,0.8852103272563397,pending_review,pending_review,442
pair-0393,14.jpg,766.jpg,False,False,4,train,train,False,0.5,False,0.206948912377451,0.2723963475869512,0.8991973007966312,pending_review,pending_review,443
pair-0433,272.jpg,617.jpg,False,False,4,train,train,False,0.0,False,0.17553519454656863,0.2699038104929413,0.9792327722393317,pending_review,pending_review,444
pair-0424,171.jpg,833.jpg,False,False,4,train,train,False,0.0,True,0.2692210477941176,0.2647451935199414,0.7558873391220098,pending_review,pending_review,445
pair-0406,144.jpg,684.jpg,False,False,4,train,train,False,0.0,False,0.21662358302696078,0.25207237627615037,0.8925130733775082,pending_review,pending_review,446
pair-0435,272.jpg,984.jpg,False,False,4,train,train,False,0.0,False,0.27018803615196074,0.22880004260648204,0.8681888349687948,pending_review,pending_review,447
pair-0391,14.jpg,144.jpg,False,False,4,train,train,False,0.5,False,0.17375631893382354,0.2132565947289975,0.9357104624424624,pending_review,pending_review,448
pair-0474,750.jpg,760.jpg,False,False,4,train,train,False,1.0,False,0.7669299555759806,0.20280105622005112,0.6984944026902662,pending_review,pending_review,449
pair-0454,589.jpg,1012.jpg,False,False,4,train,train,False,1.0,True,0.4040383731617647,0.19753725445869338,1.0295729409481622,pending_review,pending_review,450
pair-0401,127.jpg,750.jpg,False,False,4,train,train,False,1.0,False,0.3716768152573529,0.19578062068633015,0.7133194601723007,pending_review,pending_review,451
pair-0425,171.jpg,984.jpg,False,False,4,train,train,False,1.0,False,0.34217026654411764,0.17516324761087712,0.7217468323371492,pending_review,pending_review,452
pair-0488,770.jpg,984.jpg,False,False,4,train,train,False,0.0,True,0.0353094362745098,0.1176247063805172,0.74086431125468,pending_review,pending_review,453
pair-0477,760.jpg,833.jpg,False,False,4,train,train,False,0.0,True,0.6762044270833334,0.10956700395876458,0.915370527046831,pending_review,pending_review,454
pair-0395,78.jpg,837.jpg,False,False,4,train,train,False,0.0,True,0.39495538449754897,0.10881194246494753,0.8819926726137008,pending_review,pending_review,455
pair-0432,272.jpg,301.jpg,False,False,4,train,train,False,0.0,False,0.2668705958946078,0.1070025086102575,0.9495890718142417,pending_review,pending_review,456
pair-0448,436.jpg,915.jpg,False,False,4,train,train,False,0.0,False,0.3245031020220588,0.10484757965890129,0.972384598996003,pending_review,pending_review,457
pair-0417,149.jpg,984.jpg,False,False,4,train,train,False,0.0,True,0.4834817325367646,0.09874072233740995,0.9009897781260567,pending_review,pending_review,458
pair-0402,127.jpg,833.jpg,False,False,4,train,train,False,0.0,True,0.3012503829656863,0.09476069902482874,0.9285633654243354,pending_review,pending_review,459
pair-0491,937.jpg,963.jpg,False,False,4,train,train,False,0.0,True,0.1938342524509804,0.09025664845336251,0.9774432981526591,pending_review,pending_review,460
pair-0490,874.jpg,937.jpg,False,False,4,train,train,False,0.0,True,0.19229281556372552,0.08931597522429054,0.9897620375624139,pending_review,pending_review,461
pair-0469,631.jpg,1028.jpg,False,False,4,train,train,False,0.0,True,0.4811217064950981,0.0881374171961371,0.8028968726152983,pending_review,pending_review,462
pair-0478,760.jpg,984.jpg,False,False,4,train,train,False,0.0,False,0.7698586856617649,0.07842446641739763,0.728100735918944,pending_review,pending_review,463
pair-0403,127.jpg,984.jpg,False,False,4,train,train,False,0.0,False,0.3742800245098039,0.07411527294628376,0.7425356646531979,pending_review,pending_review,464
pair-0420,151.jpg,1008.jpg,False,False,4,train,train,False,0.0,True,0.45665594362745093,0.06123598683701625,1.008572796043555,pending_review,pending_review,465
pair-0465,631.jpg,874.jpg,False,False,4,train,train,False,0.0,True,0.4826822916666667,0.06051301726606868,0.7977334667767362,pending_review,pending_review,466
pair-0492,937.jpg,1008.jpg,False,False,4,train,train,False,0.0,True,0.19357958026960786,0.05302457577510528,0.9729070108898258,pending_review,pending_review,467
pair-0485,766.jpg,1028.jpg,False,False,4,train,train,False,0.0,False,0.21047985600490196,0.04801392236298094,0.9277351228702805,pending_review,pending_review,468
pair-0412,144.jpg,1028.jpg,False,False,4,train,train,False,0.0,False,0.5308718213848038,0.04738862958149702,0.7731650324514654,pending_review,pending_review,469
pair-0437,301.jpg,750.jpg,False,False,4,train,train,False,1.0,True,0.44835133272058825,0.037560429263206886,0.8603579663229446,pending_review,pending_review,470
pair-0411,144.jpg,1007.jpg,False,False,4,train,train,False,0.0,False,0.5295256969975489,0.03316242244785338,0.781822290840656,pending_review,pending_review,471
pair-0419,151.jpg,963.jpg,False,False,4,train,train,False,1.0,True,0.4576918658088235,0.03296106797853498,1.0361722236737165,pending_review,pending_review,472
pair-0468,631.jpg,1007.jpg,False,False,4,train,train,False,1.0,True,0.48079427083333337,0.02037731305277819,0.8291360069138349,pending_review,pending_review,473
pair-0409,144.jpg,915.jpg,False,False,4,train,train,False,0.0,False,0.38455786611519605,0.017614477942988753,1.18560702737443,pending_review,pending_review,474
pair-0484,766.jpg,1007.jpg,False,False,4,train,train,False,0.0,False,0.21307444852941176,0.014345165805613645,0.9402090701213223,pending_review,pending_review,475
pair-0410,144.jpg,1001.jpg,False,False,4,train,train,False,0.0,False,0.5340667126225489,0.010211480661926285,0.7378491438743771,pending_review,pending_review,476
pair-0470,631.jpg,1056.jpg,False,False,4,train,train,False,0.0,True,0.4825358072916667,0.0025261375100217756,0.814377728444198,pending_review,pending_review,477
pair-0408,144.jpg,874.jpg,False,False,4,train,train,False,0.0,False,0.5324687882965685,0.0009368409633766036,0.7635073279065138,pending_review,pending_review,478
pair-0455,617.jpg,750.jpg,False,False,4,train,train,False,0.0,True,0.2613491881127451,-0.003339372591881461,0.924633114294689,pending_review,pending_review,479
pair-0493,963.jpg,1008.jpg,False,False,4,train,train,False,0.0,True,0.0037837009803921564,-0.006751482115795756,0.1888764500061396,pending_review,pending_review,480
pair-0413,144.jpg,1056.jpg,False,False,4,train,train,False,0.0,False,0.5323031556372548,-0.014891036410378977,0.7681471521922646,pending_review,pending_review,481
pair-0483,766.jpg,1001.jpg,False,False,4,train,train,False,0.0,False,0.2117943857230392,-0.020279414047348992,0.9099056527207359,pending_review,pending_review,482
pair-0476,750.jpg,984.jpg,False,False,4,train,train,False,0.0,True,0.010488472732843137,-0.0208891042315459,0.28957221899742547,pending_review,pending_review,483
pair-0462,622.jpg,1008.jpg,False,False,4,train,train,False,0.0,True,0.35604607077205874,-0.022717931203361248,0.8361633298172219,pending_review,pending_review,484
pair-0461,622.jpg,1007.jpg,False,False,4,train,train,False,0.0,True,0.35454867493872544,-0.030958937432225518,0.8674997074516355,pending_review,pending_review,485
pair-0482,766.jpg,915.jpg,False,False,4,train,train,False,0.0,False,0.1856158088235294,-0.041318189099847476,1.2386909032471334,pending_review,pending_review,486
pair-0481,766.jpg,874.jpg,False,False,4,train,train,False,0.0,False,0.2124234068627451,-0.04986308844952054,0.9278539459139963,pending_review,pending_review,487
pair-0467,631.jpg,1001.jpg,False,False,4,train,train,False,1.0,True,0.4842802159926471,-0.054558568646645544,0.8022593982813591,pending_review,pending_review,488
pair-0475,750.jpg,833.jpg,False,False,4,train,train,False,0.0,False,0.10249980851715687,-0.07061405148662844,0.8502682558356773,pending_review,pending_review,489
pair-0486,766.jpg,1056.jpg,False,False,4,train,train,False,0.0,False,0.21341624540441176,-0.08660283528613316,0.9283981195834179,pending_review,pending_review,490
pair-0444,420.jpg,453.jpg,False,False,4,validation,validation,False,1.0,True,0.20470760569852942,-0.32575818261043393,1.290987973313522,pending_review,pending_review,491
pair-0464,631.jpg,837.jpg,False,False,4,train,train,False,0.0,True,0.4948261335784314,-0.4253189170874982,1.2989426609005585,pending_review,pending_review,492
pair-0489,837.jpg,937.jpg,False,False,4,train,train,False,0.0,True,0.4239679074754902,-0.5249996763296764,1.4658264680624877,pending_review,pending_review,493
