review_id,instance_id,method,seed,condition_id,input_state,input_condition_id,target_role,target_class_id,target_label,predicted_label,true_label,target_module_path,activation_shape,checkpoint_sha256,checkpoint_fingerprint,preprocessing,normalization,array_sha256,finite,minimum,maximum,input_path,annotation_path,heatmap_path,overlay_path
P9A-049,142_0,resnet18,29,gaussian_blur_severe,clean,clean,predicted_class,1,corrosion,corrosion,surface_injure,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,b3bd7422a29ea55fa34911183dd3e3d47eef98f66eb824d97a4807ee35c25719,True,0.0,1.0,figures/phase9/gradcam/P9A-049/resnet18/seed_29/clean/input_rgb.png,figures/phase9/gradcam/P9A-049/resnet18/seed_29/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-049/resnet18/seed_29/clean/predicted_class_corrosion_heatmap.png,figures/phase9/gradcam/P9A-049/resnet18/seed_29/clean/predicted_class_corrosion_overlay.png
P9A-049,142_0,resnet18,29,gaussian_blur_severe,degraded,gaussian_blur_severe,true_class,2,surface_injure,surface_injure,surface_injure,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,f4304680423572757ac5387145d60cc14f749a21564ffec6f40f275c39a2dba2,True,0.0,1.0,figures/phase9/gradcam/P9A-049/resnet18/seed_29/degraded/input_rgb.png,figures/phase9/gradcam/P9A-049/resnet18/seed_29/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-049/resnet18/seed_29/degraded/true_class_surface_injure_heatmap.png,figures/phase9/gradcam/P9A-049/resnet18/seed_29/degraded/true_class_surface_injure_overlay.png
P9A-050,228_1,resnet18,29,brightness_severe,clean,clean,true_class,5,hide_craze,craze,hide_craze,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,8e6545369db701bbac8c143f833a692fe6cc4c742897519ea361f2eb8ddecc4b,True,0.0,1.0,figures/phase9/gradcam/P9A-050/resnet18/seed_29/clean/input_rgb.png,figures/phase9/gradcam/P9A-050/resnet18/seed_29/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-050/resnet18/seed_29/clean/true_class_hide_craze_heatmap.png,figures/phase9/gradcam/P9A-050/resnet18/seed_29/clean/true_class_hide_craze_overlay.png
P9A-050,228_1,resnet18,29,brightness_severe,clean,clean,predicted_class,0,craze,craze,hide_craze,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,ff4e4d9db8a793018fdb3e9e5c42411fa202b4f863d8b7ed36ef9352428229ca,True,0.0,1.0,figures/phase9/gradcam/P9A-050/resnet18/seed_29/clean/input_rgb.png,figures/phase9/gradcam/P9A-050/resnet18/seed_29/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-050/resnet18/seed_29/clean/predicted_class_craze_heatmap.png,figures/phase9/gradcam/P9A-050/resnet18/seed_29/clean/predicted_class_craze_overlay.png
P9A-050,228_1,resnet18,29,brightness_severe,degraded,brightness_severe,true_class,5,hide_craze,hide_craze,hide_craze,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,1e67b585ce7fed0691a968e2590cca9b6b06ade05957d5f7683cfdc0fdc070da,True,0.0,1.0,figures/phase9/gradcam/P9A-050/resnet18/seed_29/degraded/input_rgb.png,figures/phase9/gradcam/P9A-050/resnet18/seed_29/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-050/resnet18/seed_29/degraded/true_class_hide_craze_heatmap.png,figures/phase9/gradcam/P9A-050/resnet18/seed_29/degraded/true_class_hide_craze_overlay.png
P9A-053,46_0,resnet18,29,brightness_severe,clean,clean,true_class,1,corrosion,corrosion,corrosion,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,9f6843d0dd767d99e2529113c793d99ea2ab5110e0ea1afd4e69fa868cb807e0,True,0.0,1.0,figures/phase9/gradcam/P9A-053/resnet18/seed_29/clean/input_rgb.png,figures/phase9/gradcam/P9A-053/resnet18/seed_29/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-053/resnet18/seed_29/clean/true_class_corrosion_heatmap.png,figures/phase9/gradcam/P9A-053/resnet18/seed_29/clean/true_class_corrosion_overlay.png
P9A-053,46_0,resnet18,29,brightness_severe,degraded,brightness_severe,true_class,1,corrosion,hide_craze,corrosion,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,632bc24d2c60fb5ca8aac43c935984fa1c829434ad788fd1685f336653dff7fc,True,0.0,1.0,figures/phase9/gradcam/P9A-053/resnet18/seed_29/degraded/input_rgb.png,figures/phase9/gradcam/P9A-053/resnet18/seed_29/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-053/resnet18/seed_29/degraded/true_class_corrosion_heatmap.png,figures/phase9/gradcam/P9A-053/resnet18/seed_29/degraded/true_class_corrosion_overlay.png
P9A-053,46_0,resnet18,29,brightness_severe,degraded,brightness_severe,predicted_class,5,hide_craze,hide_craze,corrosion,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,ad9b3701a762559fef405292d9dd105c5690b5598e65a06a56e27d2fa7fa3b05,True,0.0,1.0,figures/phase9/gradcam/P9A-053/resnet18/seed_29/degraded/input_rgb.png,figures/phase9/gradcam/P9A-053/resnet18/seed_29/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-053/resnet18/seed_29/degraded/predicted_class_hide_craze_heatmap.png,figures/phase9/gradcam/P9A-053/resnet18/seed_29/degraded/predicted_class_hide_craze_overlay.png
P9A-054,46_1,resnet18,29,brightness_severe,clean,clean,true_class,1,corrosion,corrosion,corrosion,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,086d4ac570f279c1806aee3fd9255506c6b8cda60070600c4327e676059a8a91,True,0.0,1.0,figures/phase9/gradcam/P9A-054/resnet18/seed_29/clean/input_rgb.png,figures/phase9/gradcam/P9A-054/resnet18/seed_29/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-054/resnet18/seed_29/clean/true_class_corrosion_heatmap.png,figures/phase9/gradcam/P9A-054/resnet18/seed_29/clean/true_class_corrosion_overlay.png
P9A-054,46_1,resnet18,29,brightness_severe,degraded,brightness_severe,true_class,1,corrosion,corrosion,corrosion,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,2b4bc703344e7d510d09176b03d9eb06fb89673e7bfaba12029bb1f0a49bb764,True,0.0,1.0,figures/phase9/gradcam/P9A-054/resnet18/seed_29/degraded/input_rgb.png,figures/phase9/gradcam/P9A-054/resnet18/seed_29/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-054/resnet18/seed_29/degraded/true_class_corrosion_heatmap.png,figures/phase9/gradcam/P9A-054/resnet18/seed_29/degraded/true_class_corrosion_overlay.png
P9A-055,48_0,resnet18,29,brightness_mild,clean,clean,true_class,2,surface_injure,craze,surface_injure,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,c6f43aa9551698d57e5e1f255e04e8c648bdef28468fc1f2af84b4fa25d4e51a,True,0.0,1.0,figures/phase9/gradcam/P9A-055/resnet18/seed_29/clean/input_rgb.png,figures/phase9/gradcam/P9A-055/resnet18/seed_29/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-055/resnet18/seed_29/clean/true_class_surface_injure_heatmap.png,figures/phase9/gradcam/P9A-055/resnet18/seed_29/clean/true_class_surface_injure_overlay.png
P9A-055,48_0,resnet18,29,brightness_mild,clean,clean,predicted_class,0,craze,craze,surface_injure,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,7bca200eee1ede837dd2066640454297ecb7c91dd1571a9cda9f23493b928d28,True,0.0,1.0,figures/phase9/gradcam/P9A-055/resnet18/seed_29/clean/input_rgb.png,figures/phase9/gradcam/P9A-055/resnet18/seed_29/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-055/resnet18/seed_29/clean/predicted_class_craze_heatmap.png,figures/phase9/gradcam/P9A-055/resnet18/seed_29/clean/predicted_class_craze_overlay.png
P9A-055,48_0,resnet18,29,brightness_mild,degraded,brightness_mild,true_class,2,surface_injure,surface_injure,surface_injure,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,34bda9476384819ecd655ceada3b443f80a11bd614b6490f3a3546d90962aa05,True,0.0,1.0,figures/phase9/gradcam/P9A-055/resnet18/seed_29/degraded/input_rgb.png,figures/phase9/gradcam/P9A-055/resnet18/seed_29/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-055/resnet18/seed_29/degraded/true_class_surface_injure_heatmap.png,figures/phase9/gradcam/P9A-055/resnet18/seed_29/degraded/true_class_surface_injure_overlay.png
P9A-056,51_0,resnet18,29,brightness_mild,clean,clean,true_class,0,craze,corrosion,craze,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,c657ab73f2f81bc728fda134ce1fd78cb748893e889d01d9e69e0e3fc93b33fd,True,0.0,1.0,figures/phase9/gradcam/P9A-056/resnet18/seed_29/clean/input_rgb.png,figures/phase9/gradcam/P9A-056/resnet18/seed_29/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-056/resnet18/seed_29/clean/true_class_craze_heatmap.png,figures/phase9/gradcam/P9A-056/resnet18/seed_29/clean/true_class_craze_overlay.png
P9A-056,51_0,resnet18,29,brightness_mild,clean,clean,predicted_class,1,corrosion,corrosion,craze,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,5736e1e15f8a6f8b3c864faf0c71e8dd0b4b844a49a1a150cbb830114fb770a0,True,0.0,1.0,figures/phase9/gradcam/P9A-056/resnet18/seed_29/clean/input_rgb.png,figures/phase9/gradcam/P9A-056/resnet18/seed_29/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-056/resnet18/seed_29/clean/predicted_class_corrosion_heatmap.png,figures/phase9/gradcam/P9A-056/resnet18/seed_29/clean/predicted_class_corrosion_overlay.png
P9A-056,51_0,resnet18,29,brightness_mild,degraded,brightness_mild,true_class,0,craze,corrosion,craze,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,1082d94292833c1ae00fec9bb4cab91872e0384505834486171de90ecb5d0a19,True,0.0,1.0,figures/phase9/gradcam/P9A-056/resnet18/seed_29/degraded/input_rgb.png,figures/phase9/gradcam/P9A-056/resnet18/seed_29/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-056/resnet18/seed_29/degraded/true_class_craze_heatmap.png,figures/phase9/gradcam/P9A-056/resnet18/seed_29/degraded/true_class_craze_overlay.png
P9A-056,51_0,resnet18,29,brightness_mild,degraded,brightness_mild,predicted_class,1,corrosion,corrosion,craze,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,2f275749b499f1a918fb2e4bdf8d2c71949321dfbf7e346103b278188202d122,True,0.0,1.0,figures/phase9/gradcam/P9A-056/resnet18/seed_29/degraded/input_rgb.png,figures/phase9/gradcam/P9A-056/resnet18/seed_29/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-056/resnet18/seed_29/degraded/predicted_class_corrosion_heatmap.png,figures/phase9/gradcam/P9A-056/resnet18/seed_29/degraded/predicted_class_corrosion_overlay.png
P9A-057,51_0,resnet18,29,brightness_moderate,clean,clean,true_class,0,craze,corrosion,craze,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,c657ab73f2f81bc728fda134ce1fd78cb748893e889d01d9e69e0e3fc93b33fd,True,0.0,1.0,figures/phase9/gradcam/P9A-057/resnet18/seed_29/clean/input_rgb.png,figures/phase9/gradcam/P9A-057/resnet18/seed_29/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-057/resnet18/seed_29/clean/true_class_craze_heatmap.png,figures/phase9/gradcam/P9A-057/resnet18/seed_29/clean/true_class_craze_overlay.png
P9A-057,51_0,resnet18,29,brightness_moderate,clean,clean,predicted_class,1,corrosion,corrosion,craze,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,5736e1e15f8a6f8b3c864faf0c71e8dd0b4b844a49a1a150cbb830114fb770a0,True,0.0,1.0,figures/phase9/gradcam/P9A-057/resnet18/seed_29/clean/input_rgb.png,figures/phase9/gradcam/P9A-057/resnet18/seed_29/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-057/resnet18/seed_29/clean/predicted_class_corrosion_heatmap.png,figures/phase9/gradcam/P9A-057/resnet18/seed_29/clean/predicted_class_corrosion_overlay.png
P9A-057,51_0,resnet18,29,brightness_moderate,degraded,brightness_moderate,true_class,0,craze,corrosion,craze,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,344327a81a127c3ac02f64cbc6eba288e45c4038bd2710af2f6c443bb1ef6671,True,0.0,1.0,figures/phase9/gradcam/P9A-057/resnet18/seed_29/degraded/input_rgb.png,figures/phase9/gradcam/P9A-057/resnet18/seed_29/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-057/resnet18/seed_29/degraded/true_class_craze_heatmap.png,figures/phase9/gradcam/P9A-057/resnet18/seed_29/degraded/true_class_craze_overlay.png
P9A-057,51_0,resnet18,29,brightness_moderate,degraded,brightness_moderate,predicted_class,1,corrosion,corrosion,craze,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,70ab89639aea48d11ee8820dd332cf1b66eb0cc9b265aa1e672cde9493c2bb5e,True,0.0,1.0,figures/phase9/gradcam/P9A-057/resnet18/seed_29/degraded/input_rgb.png,figures/phase9/gradcam/P9A-057/resnet18/seed_29/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-057/resnet18/seed_29/degraded/predicted_class_corrosion_heatmap.png,figures/phase9/gradcam/P9A-057/resnet18/seed_29/degraded/predicted_class_corrosion_overlay.png
P9A-058,54_0,resnet18,29,brightness_severe,clean,clean,true_class,5,hide_craze,hide_craze,hide_craze,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,19bcf7b6c37b48ec7a28a34f4f1124b0f221df5158fef619862e67bb0a84630a,True,0.0,1.0,figures/phase9/gradcam/P9A-058/resnet18/seed_29/clean/input_rgb.png,figures/phase9/gradcam/P9A-058/resnet18/seed_29/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-058/resnet18/seed_29/clean/true_class_hide_craze_heatmap.png,figures/phase9/gradcam/P9A-058/resnet18/seed_29/clean/true_class_hide_craze_overlay.png
P9A-058,54_0,resnet18,29,brightness_severe,degraded,brightness_severe,true_class,5,hide_craze,surface_injure,hide_craze,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,a59f2f4adf186ba37ece306d79ecdc5cef5e40495ad7accb97215ce846445da5,True,0.0,1.0,figures/phase9/gradcam/P9A-058/resnet18/seed_29/degraded/input_rgb.png,figures/phase9/gradcam/P9A-058/resnet18/seed_29/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-058/resnet18/seed_29/degraded/true_class_hide_craze_heatmap.png,figures/phase9/gradcam/P9A-058/resnet18/seed_29/degraded/true_class_hide_craze_overlay.png
P9A-058,54_0,resnet18,29,brightness_severe,degraded,brightness_severe,predicted_class,2,surface_injure,surface_injure,hide_craze,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,8f7465de4817fb35908e0ff35f12bb86bce9c2ab0e36d0ae1aa4fd1b74948d7f,True,0.0,1.0,figures/phase9/gradcam/P9A-058/resnet18/seed_29/degraded/input_rgb.png,figures/phase9/gradcam/P9A-058/resnet18/seed_29/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-058/resnet18/seed_29/degraded/predicted_class_surface_injure_heatmap.png,figures/phase9/gradcam/P9A-058/resnet18/seed_29/degraded/predicted_class_surface_injure_overlay.png
P9A-059,88_0,resnet18,29,brightness_mild,clean,clean,true_class,4,crack,hide_craze,crack,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,067ea7dcc5acb463fb6ecbc3eb3c72b4e11631707b9b5702b533b91d79312728,True,0.0,1.0,figures/phase9/gradcam/P9A-059/resnet18/seed_29/clean/input_rgb.png,figures/phase9/gradcam/P9A-059/resnet18/seed_29/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-059/resnet18/seed_29/clean/true_class_crack_heatmap.png,figures/phase9/gradcam/P9A-059/resnet18/seed_29/clean/true_class_crack_overlay.png
P9A-059,88_0,resnet18,29,brightness_mild,clean,clean,predicted_class,5,hide_craze,hide_craze,crack,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,90fdaf4fbc6171561a59c144d22fc95e699058de2f872de6ceee09ba9dd22d15,True,0.0,1.0,figures/phase9/gradcam/P9A-059/resnet18/seed_29/clean/input_rgb.png,figures/phase9/gradcam/P9A-059/resnet18/seed_29/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-059/resnet18/seed_29/clean/predicted_class_hide_craze_heatmap.png,figures/phase9/gradcam/P9A-059/resnet18/seed_29/clean/predicted_class_hide_craze_overlay.png
P9A-059,88_0,resnet18,29,brightness_mild,degraded,brightness_mild,true_class,4,crack,hide_craze,crack,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,3c1959accec7ffcc8e51bb1c1e643a6f3baaf2a68f125a6dc34e40885f86e7c6,True,0.0,1.0,figures/phase9/gradcam/P9A-059/resnet18/seed_29/degraded/input_rgb.png,figures/phase9/gradcam/P9A-059/resnet18/seed_29/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-059/resnet18/seed_29/degraded/true_class_crack_heatmap.png,figures/phase9/gradcam/P9A-059/resnet18/seed_29/degraded/true_class_crack_overlay.png
P9A-059,88_0,resnet18,29,brightness_mild,degraded,brightness_mild,predicted_class,5,hide_craze,hide_craze,crack,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,83bfb24e0211e8098e3f7190032f9aba909674316cd0bd8b7086cd028adbbb00,True,0.0,1.0,figures/phase9/gradcam/P9A-059/resnet18/seed_29/degraded/input_rgb.png,figures/phase9/gradcam/P9A-059/resnet18/seed_29/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-059/resnet18/seed_29/degraded/predicted_class_hide_craze_heatmap.png,figures/phase9/gradcam/P9A-059/resnet18/seed_29/degraded/predicted_class_hide_craze_overlay.png
P9A-060,112_0,resnet18,29,brightness_mild,clean,clean,true_class,3,thunderstrike,thunderstrike,thunderstrike,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,e30582f862624c6004f29715f1d6269f3f8998757029cd1bc61ad48e7f92fa27,True,0.0,1.0,figures/phase9/gradcam/P9A-060/resnet18/seed_29/clean/input_rgb.png,figures/phase9/gradcam/P9A-060/resnet18/seed_29/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-060/resnet18/seed_29/clean/true_class_thunderstrike_heatmap.png,figures/phase9/gradcam/P9A-060/resnet18/seed_29/clean/true_class_thunderstrike_overlay.png
P9A-060,112_0,resnet18,29,brightness_mild,degraded,brightness_mild,true_class,3,thunderstrike,thunderstrike,thunderstrike,layer4.1,1x512x7x7,33124aa7b79d833d1853b993632681ad1c8251f8ac918c8d99fa55ce563b7671,53c4dd81213f271aa6b0e00c71dff7bad172bae3f5a560ba112bd6dc761b2848,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,cfa7e0458067b1b3a5739993aab136e1c2ff4debd60a87c8e2e6eb4e260e5494,True,0.0,1.0,figures/phase9/gradcam/P9A-060/resnet18/seed_29/degraded/input_rgb.png,figures/phase9/gradcam/P9A-060/resnet18/seed_29/degraded/annotation_overlay.png,figures/phase9/gradcam/P9A-060/resnet18/seed_29/degraded/true_class_thunderstrike_heatmap.png,figures/phase9/gradcam/P9A-060/resnet18/seed_29/degraded/true_class_thunderstrike_overlay.png
P9A-001,48_0,resnet18,43,clean,clean,clean,true_class,2,surface_injure,craze,surface_injure,layer4.1,1x512x7x7,dd928989b3e8c70e343a1599693aecd391d1272f445a2b2f5c3b9d0f3f6eeccd,320ce93b293e6b810c1c6e1c4e845a68443fcfaae24ca7875a0648c352c3e23f,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,e5379b49596eea5fb0ad82e6cde923fc2e4744d6d5efa9dfcf7c0a1e30b4d605,True,0.0,1.0,figures/phase9/gradcam/P9A-001/resnet18/seed_43/clean/input_rgb.png,figures/phase9/gradcam/P9A-001/resnet18/seed_43/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-001/resnet18/seed_43/clean/true_class_surface_injure_heatmap.png,figures/phase9/gradcam/P9A-001/resnet18/seed_43/clean/true_class_surface_injure_overlay.png
P9A-001,48_0,resnet18,43,clean,clean,clean,predicted_class,0,craze,craze,surface_injure,layer4.1,1x512x7x7,dd928989b3e8c70e343a1599693aecd391d1272f445a2b2f5c3b9d0f3f6eeccd,320ce93b293e6b810c1c6e1c4e845a68443fcfaae24ca7875a0648c352c3e23f,frozen_imagenet_normalization_on_224x224_phase3_pixels,independent_per_map_minmax_after_relu,2e05078a385558fdb67de15543093c809f6e6763bdadaa6f0b3283d0dc187b7c,True,0.0,1.0,figures/phase9/gradcam/P9A-001/resnet18/seed_43/clean/input_rgb.png,figures/phase9/gradcam/P9A-001/resnet18/seed_43/clean/annotation_overlay.png,figures/phase9/gradcam/P9A-001/resnet18/seed_43/clean/predicted_class_craze_heatmap.png,figures/phase9/gradcam/P9A-001/resnet18/seed_43/clean/predicted_class_craze_overlay.png
