instance_id,source_image_id,true_class_id,true_label,crop_identifier,crop_path,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,crop_xmin,crop_ymin,crop_xmax,crop_ymax,crop_side,defect_occupancy,occupancy_bin,boundary_shifted,max_side_clipped,method,seed,corruption_family,severity,condition_id,corruption_parameter,predicted_class_id,predicted_label,correct,clean_predicted_class_id,clean_predicted_label,clean_correct,prediction_changed_from_clean,event_category,score_type,predicted_softmax,logit_craze,logit_corrosion,logit_surface_injure,logit_thunderstrike,logit_crack,logit_hide_craze
67_0,67,5,hide_craze,5561c7b4bd72b4220889b4559a914076a21f07ab8fd81cd9278cb4ee940fee22,data/processed/wtbd_crops_v1/images/67_0.png,359,589,666,688,281,407,743,869,462,0.1443001443,0.10_to_lt_0.25,False,False,resnet18,29,brightness,severe,brightness_severe,0.25,5,hide_craze,True,5,hide_craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9239848898836163,0.6732230186462402,-1.1217106580734253,0.7873103022575378,-2.3697359561920166,-2.37457275390625,4.03898811340332
71_0,71,0,craze,a2ecab553af0578797857073c9687f48b1fe1491277972c9cf5f09309f6d077e,data/processed/wtbd_crops_v1/images/71_0.png,108,377,1011,783,0,0,1024,1024,1024,0.350883483887,0.25_to_lt_0.50,True,True,resnet18,29,brightness,severe,brightness_severe,0.25,0,craze,True,0,craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9181035010959606,3.8559741973876953,0.7465153932571411,0.11672817915678024,-1.8446357250213623,-1.6228309869766235,-0.46503591537475586
73_0,73,0,craze,75904d2c154fb57a03877c5367b92460a722a3fdddfba88282ca3b2e4dbf42e2,data/processed/wtbd_crops_v1/images/73_0.png,286,270,766,700,164,123,886,845,722,0.397693004197,0.25_to_lt_0.50,False,False,resnet18,29,brightness,severe,brightness_severe,0.25,2,surface_injure,False,0,craze,True,True,harmful_flip,cnn_logits_and_uncalibrated_softmax,0.956947308918625,1.1977170705795288,-1.0230306386947632,4.787282466888428,-2.1307404041290283,-3.2528293132781982,0.4499031901359558
81_0,81,0,craze,5c4bb7be3b9f9efbae39e2936e5f8e0e8ec40a83e02a84a29420680f808916ae,data/processed/wtbd_crops_v1/images/81_0.png,20,3,231,181,0,0,318,318,318,0.375262054507,0.25_to_lt_0.50,True,False,resnet18,29,brightness,severe,brightness_severe,0.25,2,surface_injure,False,0,craze,True,True,harmful_flip,cnn_logits_and_uncalibrated_softmax,0.3557001272111703,1.2858861684799194,1.6426689624786377,1.7131295204162598,-0.1172318160533905,-3.731659412384033,-1.060848593711853
81_1,81,0,craze,3a385cae5c66b3b60d2a12e43ca05562b96daf9d0e6540100d982381bef07430,data/processed/wtbd_crops_v1/images/81_1.png,256,197,566,538,154,110,667,623,513,0.404158544509,0.25_to_lt_0.50,False,False,resnet18,29,brightness,severe,brightness_severe,0.25,1,corrosion,False,0,craze,True,True,harmful_flip,cnn_logits_and_uncalibrated_softmax,0.45552360617131077,2.002127170562744,2.4705536365509033,1.7586179971694946,-1.9374327659606934,-3.907057046890259,-0.2671765089035034
81_2,81,0,craze,0acdee875a4328c10d566e45c624ebbcda5835c3d0a15560965d9abeab08698c,data/processed/wtbd_crops_v1/images/81_2.png,600,481,1016,870,398,362,1024,988,626,0.415003725668,0.25_to_lt_0.50,True,False,resnet18,29,brightness,severe,brightness_severe,0.25,0,craze,True,0,craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9495841590138212,5.103237152099609,1.2843053340911865,-0.4114989936351776,-3.166318655014038,-3.6235744953155518,1.479993462562561
88_0,88,4,crack,07a2b942f7b6190503f528db3b03ed07a0394f6fa349f9f561f9fe3858888121,data/processed/wtbd_crops_v1/images/88_0.png,580,72,791,370,460,0,909,449,449,0.314423043536,0.25_to_lt_0.50,True,False,resnet18,29,brightness,severe,brightness_severe,0.25,5,hide_craze,False,5,hide_craze,False,False,stable_wrong,cnn_logits_and_uncalibrated_softmax,0.34907131858233165,0.8824120759963989,0.4078579246997833,1.513353705406189,-1.964045763015747,-2.3288986682891846,1.54019296169281
93_0,93,0,craze,1057a51a27089204ae0d6d255cb930d29874f705351378213856fccd8648beab,data/processed/wtbd_crops_v1/images/93_0.png,233,369,1023,681,0,0,1024,1024,1024,0.236113548279,0.10_to_lt_0.25,True,True,resnet18,29,brightness,severe,brightness_severe,0.25,0,craze,True,0,craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.7846941487417062,2.951094627380371,-0.0405900701880455,-2.4058706760406494,-2.337150812149048,0.7147934436798096,0.7213907241821289
103_0,103,0,craze,f9ce40157c2dc511f5f0b4191e00fbed99281cd65dc0a4b9ec865a646cecaf7d,data/processed/wtbd_crops_v1/images/103_0.png,14,383,812,683,0,0,1024,1024,1024,0.229357719421,0.10_to_lt_0.25,True,True,resnet18,29,brightness,severe,brightness_severe,0.25,0,craze,True,0,craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9952120884316411,6.756771087646484,-1.479859709739685,-1.6626309156417847,-2.8397762775421143,-2.0771079063415527,1.2629131078720093
112_0,112,3,thunderstrike,9810bbbb371ce071d971dabd92d8c138e2dc598b606ebcdb546adaf08de2d914,data/processed/wtbd_crops_v1/images/112_0.png,250,320,600,695,142,225,706,789,564,0.414893617021,0.25_to_lt_0.50,False,False,resnet18,29,brightness,severe,brightness_severe,0.25,2,surface_injure,False,3,thunderstrike,True,True,harmful_flip,cnn_logits_and_uncalibrated_softmax,0.6105474144915048,0.4625050127506256,0.5077967643737793,2.1421010494232178,0.15393297374248505,-3.1132521629333496,-0.02795226126909256
112_1,112,2,surface_injure,f29545e77e56a87d591c7bf84aa77e04c889cb81232335096d6bce63f0adabc9,data/processed/wtbd_crops_v1/images/112_1.png,56,95,691,281,0,0,954,954,954,0.130677847659,0.10_to_lt_0.25,True,False,resnet18,29,brightness,severe,brightness_severe,0.25,2,surface_injure,True,2,surface_injure,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.8564392266160403,0.3830624222755432,-0.14641430974006653,3.220813751220703,0.07420898973941803,-2.7622294425964355,-0.3174455761909485
142_0,142,2,surface_injure,8fd028eaaa5f05d1ff238150e20d413aa645960a53aa19f726f85cfc2bc82eb1,data/processed/wtbd_crops_v1/images/142_0.png,53,488,947,586,0,0,1024,1024,1024,0.0845003128052,lt_0.10,True,True,resnet18,29,brightness,severe,brightness_severe,0.25,2,surface_injure,True,1,corrosion,False,True,beneficial_flip,cnn_logits_and_uncalibrated_softmax,0.6194834595885076,-0.5216473937034607,0.6575400829315186,3.1823887825012207,-2.290834903717041,-3.7853286266326904,2.4980313777923584
146_0,146,5,hide_craze,818d92603f14e0a37b7bfead3993a104ba7ac9d389c9605a40fa0061b046d7d8,data/processed/wtbd_crops_v1/images/146_0.png,312,266,512,725,66,150,756,840,690,0.194202898551,0.10_to_lt_0.25,False,False,resnet18,29,brightness,severe,brightness_severe,0.25,5,hide_craze,True,5,hide_craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.4272666296107727,1.7392535209655762,1.1808713674545288,0.141591876745224,-1.627511739730835,-3.4002184867858887,2.042252540588379
156_0,156,0,craze,1cff7526554fb37785a7e61e5e63d1129f212f91830df29ca33767dbbe9709ff,data/processed/wtbd_crops_v1/images/156_0.png,577,500,825,774,494,430,907,843,413,0.401450439412,0.25_to_lt_0.50,False,False,resnet18,29,brightness,severe,brightness_severe,0.25,0,craze,True,0,craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9355283027624157,4.419445991516113,0.9798653721809387,0.8446041941642761,-1.3597584962844849,-3.6569151878356934,-0.7991768717765808
161_0,161,1,corrosion,5f68aab92aebb25a7dc55623483113aeec0d2837c2fd74d760a2ca9f7a012c43,data/processed/wtbd_crops_v1/images/161_0.png,450,8,878,1020,0,0,1024,1024,1024,0.414444923401,0.25_to_lt_0.50,True,True,resnet18,29,brightness,severe,brightness_severe,0.25,1,corrosion,True,1,corrosion,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9733632197608553,0.3280172646045685,5.773533821105957,1.9368029832839966,-1.9921460151672363,-4.5924177169799805,-1.1040856838226318
163_0,163,5,hide_craze,d36bbd6dfe3957657e02dab113bb749ca2c36f5a0344b8c90e24831e14eb62ae,data/processed/wtbd_crops_v1/images/163_0.png,517,263,577,400,443,227,650,434,207,0.196457326892,0.10_to_lt_0.25,False,False,resnet18,29,brightness,severe,brightness_severe,0.25,5,hide_craze,True,5,hide_craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.5232460212846807,0.5262884497642517,0.16302630305290222,1.7128045558929443,-1.677649974822998,-2.6303746700286865,2.253272771835327
166_0,166,0,craze,a46f5e41b94052c3883fcd44fce8ace3ab3ca2bc9636a29546e59e3065540e1b,data/processed/wtbd_crops_v1/images/166_0.png,295,305,584,406,221,137,656,572,435,0.15632183908,0.10_to_lt_0.25,False,False,resnet18,29,brightness,severe,brightness_severe,0.25,5,hide_craze,False,0,craze,True,True,harmful_flip,cnn_logits_and_uncalibrated_softmax,0.4010856313809375,1.2662774324417114,0.6541560888290405,0.7142485976219177,-2.0464861392974854,-2.012479782104492,1.6501802206039429
167_0,167,0,craze,6c9bfe91d6568bbae8dd1cfe9664bb12f42969f0d1d9e9e985da9c0a390ac430,data/processed/wtbd_crops_v1/images/167_0.png,422,14,898,800,0,0,1024,1024,1024,0.358008384705,0.25_to_lt_0.50,True,True,resnet18,29,brightness,severe,brightness_severe,0.25,0,craze,True,0,craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.806175945025582,3.8438212871551514,0.1791643500328064,-2.154226779937744,-2.4870693683624268,-1.7394976615905762,2.2677550315856934
167_1,167,0,craze,fdfc8a7aee2209263e2b12443b1f93bcfc81132bf34d9f7f343174a1487e3472,data/processed/wtbd_crops_v1/images/167_1.png,181,8,341,300,40,0,480,440,440,0.243662190083,0.10_to_lt_0.25,True,False,resnet18,29,brightness,severe,brightness_severe,0.25,5,hide_craze,False,0,craze,True,True,harmful_flip,cnn_logits_and_uncalibrated_softmax,0.5836676549848583,2.3163139820098877,-0.03537013381719589,0.36216413974761963,-2.14642596244812,-3.201000213623047,2.879256248474121
178_0,178,2,surface_injure,a646d7e02bb59bd7771cf3830d071f86ef6c0c98e7ec30b88cb773fef7fe5fbb,data/processed/wtbd_crops_v1/images/178_0.png,600,469,742,744,463,399,877,813,414,0.230273752013,0.10_to_lt_0.25,False,False,resnet18,29,brightness,severe,brightness_severe,0.25,2,surface_injure,True,2,surface_injure,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9215103530903223,0.20843814313411713,-0.2138989418745041,4.193540096282959,-2.1868221759796143,-2.8097646236419678,1.233073115348816
178_1,178,2,surface_injure,84be9cc43a4f6879973443a44f5d459e9c58fea7937fb1421d15fc1b4843c621,data/processed/wtbd_crops_v1/images/178_1.png,522,695,606,919,394,637,732,975,338,0.167404852771,0.10_to_lt_0.25,False,False,resnet18,29,brightness,severe,brightness_severe,0.25,2,surface_injure,True,2,surface_injure,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9181344951451292,0.4022843539714813,-0.49830254912376404,4.2025604248046875,-2.21409010887146,-2.7937850952148438,1.3051098585128784
178_2,178,2,surface_injure,b207c50c0fdf1ab51188353eacf597d7511dc5bdd6f179b8d2112725c6f0645d,data/processed/wtbd_crops_v1/images/178_2.png,433,5,578,766,0,0,1024,1024,1024,0.106098175049,0.10_to_lt_0.25,True,True,resnet18,29,brightness,severe,brightness_severe,0.25,2,surface_injure,True,2,surface_injure,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9373580260371623,-0.32033514976501465,0.6305311918258667,4.338295936584473,-2.2952687740325928,-3.61916446685791,0.8693867325782776
198_0,198,0,craze,fe34bd184fba4f51e0f0edbbd5400658ecaa289ddd1e1856d0f63fbb757abda0,data/processed/wtbd_crops_v1/images/198_0.png,387,60,998,922,0,0,1024,1024,1024,0.503688812256,ge_0.50,True,True,resnet18,29,brightness,severe,brightness_severe,0.25,2,surface_injure,False,0,craze,True,True,harmful_flip,cnn_logits_and_uncalibrated_softmax,0.39279057378709104,1.4812122583389282,-1.2165002822875977,2.191581964492798,-1.9570496082305908,-2.852299690246582,2.1906657218933105
198_1,198,5,hide_craze,f631b72bdc05732938f4bc617dbc1fef38077c97f739d087376cd9e76f0e8ec3,data/processed/wtbd_crops_v1/images/198_1.png,84,378,366,438,12,195,437,620,425,0.0955737024221,lt_0.10,False,False,resnet18,29,brightness,severe,brightness_severe,0.25,5,hide_craze,True,5,hide_craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.8787742186549206,0.40067723393440247,-0.9752533435821533,0.6086636781692505,-1.9548335075378418,-1.8377487659454346,3.3693325519561768
209_0,209,5,hide_craze,20a20de9d8cbf7ae5ea827d9fc8c1ef4dd2938019521cda9fbcf250e9a4ebf41,data/processed/wtbd_crops_v1/images/209_0.png,25,372,473,436,0,66,674,740,674,0.0642450844861,lt_0.10,True,False,resnet18,29,brightness,severe,brightness_severe,0.25,2,surface_injure,False,5,hide_craze,True,True,harmful_flip,cnn_logits_and_uncalibrated_softmax,0.5261620646344516,-0.2988183796405792,-0.6254202127456665,2.812025785446167,-0.811042308807373,-3.427769899368286,2.5828568935394287
214_0,214,0,craze,70446d695985dc5b2a603c0179479f637f7f2555d09fa448861504d86550fa97,data/processed/wtbd_crops_v1/images/214_0.png,72,400,942,886,0,0,1024,1024,1024,0.40452671051,0.25_to_lt_0.50,True,True,resnet18,29,brightness,severe,brightness_severe,0.25,0,craze,True,0,craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.8843257838439657,3.5534396171569824,0.3345189690589905,0.5367337465286255,0.08873477578163147,-2.3436079025268555,-1.2983027696609497
216_0,216,4,crack,94d6e35ae70cbb8f5dbe85c4fff0a787549d22d07fc0d6d4ea57a47f7ec41010,data/processed/wtbd_crops_v1/images/216_0.png,478,111,556,175,457,83,576,202,119,0.362615634489,0.25_to_lt_0.50,False,False,resnet18,29,brightness,severe,brightness_severe,0.25,2,surface_injure,False,4,crack,True,True,harmful_flip,cnn_logits_and_uncalibrated_softmax,0.6665389909446385,-0.37039002776145935,-0.6413515210151672,2.3246047496795654,-2.3304598331451416,-0.1066659465432167,1.0651018619537354
217_0,217,2,surface_injure,5cad86ec59ad7179cb977c5407f606cd30ebe2d59bd50ec782cd43dc6403222a,data/processed/wtbd_crops_v1/images/217_0.png,834,514,891,713,712,463,1012,763,300,0.128888888889,0.10_to_lt_0.25,False,False,resnet18,29,brightness,severe,brightness_severe,0.25,2,surface_injure,True,2,surface_injure,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9230548238468365,-0.4562474191188812,-1.409358263015747,4.259749412536621,-1.803214192390442,-2.0631484985351562,1.5542234182357788
224_0,224,5,hide_craze,9828852531bfe74ece4605302735e285f5b118d81621bf54db15ee095481bc7d,data/processed/wtbd_crops_v1/images/224_0.png,12,660,845,930,0,0,1024,1024,1024,0.215543746948,0.10_to_lt_0.25,True,True,resnet18,29,brightness,severe,brightness_severe,0.25,5,hide_craze,True,5,hide_craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9442448198962189,0.26558002829551697,-0.597970724105835,-0.09973511844873428,-2.082364797592163,-1.941866397857666,3.9370737075805664
228_0,228,5,hide_craze,94ecbed6e9ef2cec88838962f26eab25638d75752b4e50406d242773f5bdbe6b,data/processed/wtbd_crops_v1/images/228_0.png,312,320,389,399,290,299,410,419,120,0.433333333333,0.25_to_lt_0.50,False,False,resnet18,29,brightness,severe,brightness_severe,0.25,5,hide_craze,True,4,crack,False,True,beneficial_flip,cnn_logits_and_uncalibrated_softmax,0.6516404619073165,2.498499870300293,-2.0021376609802246,-2.841477632522583,-1.9242424964904785,-0.1706918329000473,3.2175259590148926
228_1,228,5,hide_craze,83e2efe30e45ee83050a0adfe9b524c73931880c700925fa14eec9ca4ca2be4d,data/processed/wtbd_crops_v1/images/228_1.png,527,519,653,627,494,477,685,668,191,0.379457799951,0.25_to_lt_0.50,False,False,resnet18,29,brightness,severe,brightness_severe,0.25,5,hide_craze,True,0,craze,False,True,beneficial_flip,cnn_logits_and_uncalibrated_softmax,0.5902081044331755,2.1917479038238525,-0.38626357913017273,-2.824303388595581,-3.038813829421997,0.2820751965045929,2.768482208251953
234_0,234,2,surface_injure,5a1045f76ffd8ad6204510c772665e4550eb259ad932c64739bead6d468467c8,data/processed/wtbd_crops_v1/images/234_0.png,370,414,545,631,293,358,620,685,327,0.358817533129,0.25_to_lt_0.50,False,False,resnet18,29,brightness,severe,brightness_severe,0.25,2,surface_injure,True,5,hide_craze,False,True,beneficial_flip,cnn_logits_and_uncalibrated_softmax,0.949306231162236,1.2263554334640503,-2.920837640762329,5.54320764541626,-3.7147388458251953,-3.8258023262023926,2.315983295440674
234_1,234,5,hide_craze,aa38ee93dcda9815be4d6e007d5070364852b71e1a790fc895b96413486ab764,data/processed/wtbd_crops_v1/images/234_1.png,200,95,372,466,6,1,564,559,558,0.206690561529,0.10_to_lt_0.25,False,False,resnet18,29,brightness,severe,brightness_severe,0.25,5,hide_craze,True,5,hide_craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.6845227956917148,0.2313438057899475,-2.3543217182159424,2.773249626159668,-2.357682466506958,-2.6767523288726807,3.6385066509246826
234_2,234,5,hide_craze,f82effa1d12fadc25a0908465686a28b9b16455672ca563cbb39437e3eb803e4,data/processed/wtbd_crops_v1/images/234_2.png,394,161,648,377,329,77,712,460,383,0.377226649578,0.25_to_lt_0.50,False,False,resnet18,29,brightness,severe,brightness_severe,0.25,5,hide_craze,True,5,hide_craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.6669678503171015,-1.3461501598358154,-2.6230156421661377,2.8377718925476074,-1.7051749229431152,-1.567920446395874,3.5737414360046387
234_3,234,5,hide_craze,1cd7b3a288acbdb87738de82681d437f8ae321566246b166b0a4050772425fdc,data/processed/wtbd_crops_v1/images/234_3.png,512,667,675,822,470,621,716,867,246,0.422764227642,0.25_to_lt_0.50,False,False,resnet18,29,brightness,severe,brightness_severe,0.25,5,hide_craze,True,5,hide_craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.8731167931125219,-0.1242944672703743,-2.3784008026123047,2.2192389965057373,-2.678783655166626,-2.2294321060180664,4.266018867492676
234_4,234,5,hide_craze,640c3f70d88aa18f80bc024ff78d8d5b55e8c494ebd1994d9d30bdac09bb8731,data/processed/wtbd_crops_v1/images/234_4.png,521,354,770,486,457,232,832,607,375,0.236444444444,0.10_to_lt_0.25,False,False,resnet18,29,brightness,severe,brightness_severe,0.25,5,hide_craze,True,5,hide_craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.7529660838269007,-0.5913013219833374,-2.7269628047943115,2.2221641540527344,-1.4709681272506714,-2.133931875228882,3.436330795288086
238_0,238,4,crack,3487d8cd753eb21c5564d9a198fcebf217f1e91605ab1ebd0333eeff2507c2c9,data/processed/wtbd_crops_v1/images/238_0.png,106,172,294,316,57,101,341,385,284,0.339776334061,0.25_to_lt_0.50,False,False,resnet18,29,brightness,severe,brightness_severe,0.25,2,surface_injure,False,4,crack,True,True,harmful_flip,cnn_logits_and_uncalibrated_softmax,0.6892795205006369,0.962142825126648,0.7049736976623535,2.630861759185791,-0.6676669120788574,-2.7556376457214355,0.041129760444164276
238_1,238,4,crack,b5684aeeafbf5fa02dc8a904fb36b51224389113b81fceec8e79bd346494423b,data/processed/wtbd_crops_v1/images/238_1.png,578,49,767,206,529,0,814,285,285,0.369590643275,0.25_to_lt_0.50,True,False,resnet18,29,brightness,severe,brightness_severe,0.25,0,craze,False,4,crack,True,True,harmful_flip,cnn_logits_and_uncalibrated_softmax,0.41383599322369213,1.4992120265960693,0.7703359127044678,0.2347399741411209,-0.9809898734092712,-2.3386120796203613,0.8946437239646912
250_0,250,4,crack,4275446804984dd2c2827ba5f1ce9878b72adc864d51b0bc3e87ffaa25505d7e,data/processed/wtbd_crops_v1/images/250_0.png,678,286,819,530,564,223,932,591,368,0.256896857278,0.25_to_lt_0.50,False,False,resnet18,29,brightness,severe,brightness_severe,0.25,4,crack,True,4,crack,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9120473907693942,-0.305836021900177,-0.24554312229156494,-3.910449504852295,-2.9224064350128174,4.18150520324707,1.5518893003463745
252_0,252,4,crack,df652b85fa427ab0b8ef0800184ee13f2f275454a2edbb46da2887abf10b4869,data/processed/wtbd_crops_v1/images/252_0.png,469,105,561,174,444,69,584,209,140,0.332142857143,0.25_to_lt_0.50,False,False,resnet18,29,brightness,severe,brightness_severe,0.25,0,craze,False,4,crack,True,True,harmful_flip,cnn_logits_and_uncalibrated_softmax,0.3905318298836522,1.3863496780395508,-0.3825388252735138,0.8310641050338745,-1.7528574466705322,-0.4364111125469208,0.894155740737915
255_0,255,2,surface_injure,b618f38949015552ac7a640d71b844e316fcd7058c1d02692ac60c3dc9c455eb,data/processed/wtbd_crops_v1/images/255_0.png,422,83,578,963,0,0,1024,1024,1024,0.131909370422,0.10_to_lt_0.25,True,True,resnet18,29,brightness,severe,brightness_severe,0.25,2,surface_injure,True,5,hide_craze,False,True,beneficial_flip,cnn_logits_and_uncalibrated_softmax,0.6597562258560951,1.2407394647598267,1.4587572813034058,2.9674084186553955,-2.2335832118988037,-3.6517720222473145,0.7581464052200317
255_1,255,2,surface_injure,3ec847ba6d810ac1563ef005400141f1424371f4cf7e8a07ebf5aed787d4b02b,data/processed/wtbd_crops_v1/images/255_1.png,228,688,295,786,186,662,335,811,149,0.303229584253,0.25_to_lt_0.50,False,False,resnet18,29,brightness,severe,brightness_severe,0.25,5,hide_craze,False,2,surface_injure,True,True,harmful_flip,cnn_logits_and_uncalibrated_softmax,0.5308190487022182,-0.010528933256864548,-0.886102020740509,1.7282918691635132,-1.3889567852020264,-2.0296688079833984,2.126739025115967
257_0,257,2,surface_injure,fc255803a050f8b7c8984bf6818aa63b2c255088eb0082cca0b4f7d33e4eaaad,data/processed/wtbd_crops_v1/images/257_0.png,344,405,525,805,133,303,735,905,602,0.201382986943,0.10_to_lt_0.25,False,False,resnet18,29,brightness,severe,brightness_severe,0.25,2,surface_injure,True,1,corrosion,False,True,beneficial_flip,cnn_logits_and_uncalibrated_softmax,0.521113312773043,2.1256980895996094,2.08007550239563,2.9278597831726074,-1.7422778606414795,-3.7618703842163086,-0.5257222652435303
257_1,257,2,surface_injure,5a8e700aad94a76cd3a9a30c8cc8e2ac4513a9ede9d923de46d2a047cf82eeec,data/processed/wtbd_crops_v1/images/257_1.png,403,814,677,1024,333,611,746,1024,413,0.340184910505,0.25_to_lt_0.50,True,False,resnet18,29,brightness,severe,brightness_severe,0.25,2,surface_injure,True,2,surface_injure,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.7313574036368987,1.4588631391525269,1.555205225944519,3.4450912475585938,-2.971245765686035,-3.749685764312744,0.8763818144798279
269_0,269,4,crack,60ed9d440df7ca8ec88a563132a62361c4b61515cd1778b944e7ccf8e3904878,data/processed/wtbd_crops_v1/images/269_0.png,445,67,567,836,0,0,1024,1024,1024,0.0903224945068,lt_0.10,True,True,resnet18,29,brightness,severe,brightness_severe,0.25,4,crack,True,4,crack,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9987368995135788,-1.9476197957992554,-1.4085139036178589,-3.784189462661743,-3.2466275691986084,7.608588695526123,0.742013692855835
273_0,273,3,thunderstrike,ad055a618d46d8d27ee50016cb8ad0ca276760b9d9085f3bf8179d905509cc55,data/processed/wtbd_crops_v1/images/273_0.png,517,510,737,591,460,384,792,716,332,0.164410654667,0.10_to_lt_0.25,False,False,resnet18,29,brightness,severe,brightness_severe,0.25,2,surface_injure,False,3,thunderstrike,True,True,harmful_flip,cnn_logits_and_uncalibrated_softmax,0.5025883989455165,-0.323159396648407,-0.7403483986854553,2.165464401245117,-0.27233460545539856,-2.8167810440063477,1.8880754709243774
273_1,273,2,surface_injure,e75d245a406e6c77af78cb06782c4eb2afecb734feb43f26c97c40ea5468bf6d,data/processed/wtbd_crops_v1/images/273_1.png,273,383,370,444,247,339,394,486,147,0.281179138322,0.25_to_lt_0.50,False,False,resnet18,29,brightness,severe,brightness_severe,0.25,2,surface_injure,True,2,surface_injure,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.9300931421160044,-0.30790483951568604,-1.4449284076690674,4.416845798492432,-1.527892827987671,-3.004702091217041,1.607164978981018
276_0,276,5,hide_craze,cd5f37d9929b55a20610c8888f88c55198c3dfb428a507eb99d4f45f653124bb,data/processed/wtbd_crops_v1/images/276_0.png,1,222,480,313,0,0,720,720,720,0.0851851851852,lt_0.10,True,False,resnet18,29,brightness,severe,brightness_severe,0.25,5,hide_craze,True,5,hide_craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.6348816944453437,0.37060216069221497,0.3267208933830261,1.9712365865707397,-2.4258501529693604,-3.0513694286346436,2.8707172870635986
276_1,276,5,hide_craze,1a063b3a7f375791d9e25ae513d04bcbae7594cd868425ecdf025ca4f8578210,data/processed/wtbd_crops_v1/images/276_1.png,498,310,842,380,410,85,928,603,518,0.0912888895514,lt_0.10,False,False,resnet18,29,brightness,severe,brightness_severe,0.25,5,hide_craze,True,5,hide_craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.5996718487433846,1.1190589666366577,0.8955253958702087,0.8149274587631226,-2.1486644744873047,-2.829728126525879,2.476675271987915
284_0,284,5,hide_craze,fef1b28c9aab500f4a769350228a9ce9db7fbd183a542f330b466f9395e956af,data/processed/wtbd_crops_v1/images/284_0.png,695,330,755,775,355,217,1024,886,669,0.0607872446437,lt_0.10,True,False,resnet18,29,brightness,severe,brightness_severe,0.25,5,hide_craze,True,5,hide_craze,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.8634121300533937,0.019092995673418045,-0.7227643132209778,1.1919208765029907,-1.6229748725891113,-2.4215500354766846,3.470057964324951
285_0,285,2,surface_injure,14fee33fce4eae03548fe56ac9aa877d189c4603a54490a89d517b2d21be24dc,data/processed/wtbd_crops_v1/images/285_0.png,664,2,1024,225,482,0,1024,542,542,0.275268582944,0.25_to_lt_0.50,True,False,resnet18,29,brightness,severe,brightness_severe,0.25,2,surface_injure,True,2,surface_injure,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.7288337103192352,0.5957483649253845,0.3395998775959015,2.9614076614379883,-2.2029666900634766,-2.4786291122436523,1.3289077281951904
285_1,285,2,surface_injure,54e71e633a71d853c93101ca0db0a4170cd81fb4643b9584449c02694b022256,data/processed/wtbd_crops_v1/images/285_1.png,998,664,1024,988,536,536,1024,1024,488,0.0368474536415,lt_0.10,True,False,resnet18,29,brightness,severe,brightness_severe,0.25,2,surface_injure,True,2,surface_injure,True,False,stable_correct,cnn_logits_and_uncalibrated_softmax,0.46156388267862364,0.10689409077167511,-0.6249571442604065,2.38790225982666,-1.9042413234710693,-2.1910722255706787,2.379138231277466
318_0,318,4,crack,898d40f2e9d5028f809665d48ab60ffb7322736286a74e0b5405ade8a48dafc3,data/processed/wtbd_crops_v1/images/318_0.png,684,261,773,764,268,134,1024,890,756,0.0793650793651,lt_0.10,True,False,resnet18,29,brightness,severe,brightness_severe,0.25,5,hide_craze,False,4,crack,True,True,harmful_flip,cnn_logits_and_uncalibrated_softmax,0.6095280718933439,0.7353688478469849,-1.6306949853897095,-3.7855939865112305,-3.7597153186798096,3.0634407997131348,3.6120309829711914
